ID,STATION_NAME,PROVINCE,slng,slat,statName交易,statName地图,经度差,纬度差,provName,id,statName,lng_x,lat_x,prov,Name,Province,lng_y,lat_y
S0027530010020,呈贡南,yunnan,102.881135,24.853424,呈贡南,,,,yunnan,,,,,,呈贡南收费站,YUN_NAN,102.88405999999999,24.847185
G0080530010020,长湖,yunnan,103.321111,24.655947,长湖,,,,yunnan,,,,,,长湖收费站,YUN_NAN,103.325838,24.649851
S0241530010020,两面寺,yunnan,101.5166,25.635831,两面寺,两面寺收费站,1.28736,0.601151,yunnan,2110015402.0,两面寺,102.80396,25.034679999999998,yunnan,两面寺收费站,YUN_NAN,102.804182,25.034735
G6517450010020,藤县北,guangxi,110.440424,23.342008,藤县北,,,,guangxi,,,,,,藤县北收费站,GUANG_XI,110.73886200000001,23.569545
S0032440011020,崖南,guangdong,113.06661499999998,22.198995999999998,崖南,崖南收费站,0.005665,0.002846,guangdong,2110039502.0,崖南,113.07228,22.19615,guangdong,崖南收费站,GUANG_DONG,113.07226899999999,22.196214
S0041440010110,平沙南,guangdong,113.25605800000001,23.241456,平沙南,,,,guangdong,,,,,,平沙南收费站,GUANG_DONG,113.261177,23.241385
G0025440060030,石坝北,guangdong,114.537349,23.533381,石坝北,,,,guangdong,,,,,,石坝北收费站,GUANG_DONG,114.547601,23.532045
G0020610030060,定边,shaanxi,108.585711,37.567081,定边,,,,shaanxi,,,,,,定边收费站,SHAAN_XI,107.59128600000001,37.633013
G0030410010070,宁陵,henan,,,宁陵,宁陵收费站,,,henan,2110022531.0,宁陵,115.32144,34.481809999999996,henan,宁陵收费站,HE_NAN,115.321372,34.481882
G0030410040080,新安西,henan,,,新安西,,,,henan,,,,,,新安西收费站,HE_NAN,112.08681999999999,34.759701
G0020610010020,吴堡,shaanxi,110.68758400000002,37.458509,吴堡,,,,shaanxi,,,,,,吴堡收费站,SHAAN_XI,110.687661,37.459056
G0020610030040,安边,shaanxi,107.504066,37.726447,安边,,,,shaanxi,,,,,,安边收费站,SHAAN_XI,108.066053,37.532378
G0030610030110,太白山,shaanxi,107.91666699999999,34.263333,太白山,,,,shaanxi,,,,,,太白山收费站,SHAAN_XI,107.92136299999999,34.261302
G0030610030050,咸阳西,shaanxi,108.39258000000001,34.175353,咸阳西,,,,shaanxi,,,,,,咸阳西收费站,SHAAN_XI,108.65558999999999,34.296661
G0065610070030,宜君,shaanxi,109.10874799999999,35.435888,宜君,,,,shaanxi,,,,,,宜君收费站,SHAAN_XI,109.11434799999999,35.435171000000004
G0065610010030,小壕兔,shaanxi,109.688576,38.740989,小壕兔,,,,shaanxi,,,,,,小壕兔收费站,SHAAN_XI,109.68876200000001,38.740885
G0069610010050,淳化北,shaanxi,108.517778,34.876111,淳化北,,,,shaanxi,,,,,,淳化北收费站,SHAAN_XI,108.52266200000001,34.875448
G065E610010040,鱼河,shaanxi,109.882277,37.980421,鱼河,,,,shaanxi,,,,,,鱼河收费站,SHAAN_XI,109.875597,37.974880999999996
G1812610030010,神木,shaanxi,110.443951,38.846681,神木,,,,shaanxi,,,,,,神木收费站,SHAAN_XI,110.44408200000001,38.846612
G2211610010050,甘谷驿,shaanxi,109.816111,36.706389,甘谷驿,,,,shaanxi,,,,,,甘谷驿收费站,SHAAN_XI,109.82136399999999,36.706773
G3511610010030,石门,shaanxi,108.330068,35.030527,石门,,,,shaanxi,,,,,,石门收费站,SHAAN_XI,108.554327,35.049989000000004
G7011610020090,新街子,shaanxi,106.833702,33.189228,新街子,,,,shaanxi,,,,,,新街子收费站,SHAAN_XI,106.837845,33.187312
G0095130060010,涿鹿,hebei,115.25440900000001,40.380469,涿鹿,涿鹿收费站,0.005751,0.001151,hebei,2110045420.0,涿鹿,115.26016000000001,40.38162,hebei,涿鹿收费站,HE_BEI,115.26011399999999,40.381668
G0005130050010,南防口,hebei,114.10613000000001,38.16455,南防口,,,,hebei,,,,,,南防口收费站,HE_BEI,114.113013,38.165558000000004
G0045130020030,衡水南,hebei,115.72738400000001,37.605477,衡水南,衡水南收费站,0.005236,0.0012029999999999999,hebei,2110019303.0,衡水南,115.73262,37.60668,hebei,衡水南收费站,HE_BEI,115.73256299999998,37.606631
S0020430020030,浏阳西,hunan,,,浏阳西,浏阳西收费站,,,hunan,2110053806.0,浏阳西,113.56973,28.15253,hunan,浏阳西收费站,HU_NAN,113.56976399999999,28.152509000000002
G04W2430050050,临武,hunan,,,临武,临武收费站,,,hunan,2110046808.0,临武,112.60265,25.29446,hunan,临武收费站,HU_NAN,112.602602,25.294427
G0065500020050,石龙,chongqing,106.912252,29.263865999999997,石龙,石龙收费站,0.006382,0.006336,chongqing,2110043973.0,石龙,106.90587,29.25753,chongqing,石龙收费站,CHONG_QING,106.905905,29.257617
G5001500010070,广阳,chongqing,106.760365,29.575806,广阳,广阳收费站,0.004235,0.002164,chongqing,2110000665.0,广阳,106.7646,29.57797,chongqing,广阳收费站,CHONG_QING,106.76463600000001,29.577969
S0089520010060,马路(广顺北),guizhou,,,马路(广顺北),,,,guizhou,,,,,,广顺北收费站,GUI_ZHOU,106.29913799999999,26.226434
G0075520010010,松坎主线,guizhou,,,松坎主线,,,,guizhou,,,,,,松坎收费站,GUI_ZHOU,106.83978300000001,28.498548
S0055520010030,坛厂,guizhou,,,坛厂,坛厂收费站,,,guizhou,2110014238.0,坛厂,106.42121999999999,27.734009999999998,guizhou,坛厂收费站,GUI_ZHOU,106.421287,27.733857
G0056520030030,泮水,guizhou,,,泮水,泮水收费站,,,guizhou,2110042105.0,泮水,106.37708,27.51888,guizhou,泮水收费站,GUI_ZHOU,106.37700900000002,27.51897
S0050520010110,龙场,guizhou,,,龙场,龙场收费站,1.248903,0.849284,guizhou,2110044095.0,龙场,105.5092,25.45887,guizhou,龙场收费站,GUI_ZHOU,105.509046,25.458880999999998
G0060520010030,岑巩,guizhou,,,岑巩,岑巩收费站,,,guizhou,2110014188.0,岑巩,108.81164,27.181340000000002,guizhou,岑巩收费站,GUI_ZHOU,108.811625,27.181163
G0056520040080,六盘水东,guizhou,,,六盘水东,,,,guizhou,,,,,,六盘水东收费站,GUI_ZHOU,104.96768200000001,26.524334999999997
S0008440020130,封开东,guangdong,111.53705,23.380469,封开东,,,,guangdong,,,,,,封开东收费站,GUANG_DONG,111.542032,23.377678
S0023440010070,惠州东,guangdong,114.489576,23.056929,惠州东,,,,guangdong,,,,,,惠州东收费站,GUANG_DONG,114.488257,23.053329
S0021440010010,亚婆角,guangdong,114.74661299999998,22.783291000000002,亚婆角,亚婆角收费站,0.002343,0.023589,guangdong,2110071557.0,亚婆角,114.74427,22.80688,guangdong,亚婆角收费站,GUANG_DONG,114.744197,22.806898999999998
S0040510430010,遂资遂宁西,sichuan,,,遂资遂宁西,,,,sichuan,,,,,,遂宁西收费站,SI_CHUAN,105.54614299999999,30.489539
G0005130020030,顺平北,hebei,115.158929,38.895484,顺平北,顺平北收费站,0.006111,0.001056,hebei,2110019631.0,顺平北,115.16503999999999,38.89654,hebei,顺平北收费站,HE_BEI,115.165043,38.896536
S0022130010020,成安,hebei,114.67043999999999,36.414939000000004,成安,成安收费站,0.00609,0.000171,hebei,2110059633.0,成安,114.67653,36.41511,hebei,成安收费站,HE_BEI,114.67650900000001,36.414884
G0004130010170,藁城北,hebei,114.78370100000001,38.152634,藁城北,藁城北收费站,1e-06,4e-06,hebei,2110068005.0,藁城北,114.7837,38.15263,hebei,藁城北收费站,HE_BEI,114.78375,38.152522999999995
G0080450010010,桂东,guangxi,111.30420900000001,23.3265,桂东,,,,guangxi,,,,,,桂东收费站,GUANG_XI,111.30968,23.323222
S0060450010020,上思,guangxi,108.00326000000001,22.177415,上思,上思收费站,0.0037700000000000003,0.002545,guangxi,2110044627.0,上思,108.00703,22.174870000000002,guangxi,上思收费站,GUANG_XI,108.007195,22.174946
G0080450040010,云表,guangxi,109.37293999999999,22.882642,云表,云表收费站,0.00569,0.001062,guangxi,2110017597.0,云表,109.37863,22.88158,guangxi,云表收费站,GUANG_XI,109.378768,22.881619
G0075450010060,黔桂六寨,guangxi,107.42606299999998,25.263915,黔桂六寨,,,,guangxi,,,,,,六寨收费站,GUANG_XI,107.432841,25.242942000000003
G0076450020060,三江北,guangxi,,,三江北,,,,guangxi,,,,,,三江北收费站,GUANG_XI,109.61823799999999,25.826156
G0615630030050,江千匝道,qinghai,,,江千匝道,,,,qinghai,,,,,,江千收费站,QING_HAI,100.595903,34.178171999999996
G0042500030050,高粱,chongqing,108.34083000000001,30.835029,高粱,高粱收费站,0.006520000000000001,0.006019,chongqing,2110000763.0,高粱,108.33431000000002,30.829009999999997,chongqing,高梁收费站,CHONG_QING,108.33434299999999,30.829059
G0078520010110,板坝主线,guizhou,,,板坝主线,,,,guizhou,,,,,,板坝收费站,GUI_ZHOU,105.53218899999999,24.809226000000002
G0078520010020,乌沙,guizhou,,,乌沙,乌沙收费站,,,guizhou,2110014280.0,乌沙,104.78884000000001,25.140639999999998,guizhou,乌沙收费站,GUI_ZHOU,104.788598,25.140569
G0004440030290,鹤洲南,guangdong,113.850951,22.625838,鹤洲南,,,,guangdong,,,,,,鹤洲南收费站,GUANG_DONG,113.856696,22.622555
G004W440030080,翠亨A,guangdong,113.53793700000001,22.463585000000002,翠亨A,,,,guangdong,,,,,,翠亨A收费站,GUANG_DONG,113.542899,22.460620000000002
G0317510010010,成灌高速聚源,sichuan,,,成灌高速聚源,,,,sichuan,,,,,,聚源收费站,SI_CHUAN,103.686144,30.944594
G5012510030020,广巴元坝,sichuan,,,广巴元坝,,,,sichuan,,,,,,元坝收费站,SI_CHUAN,105.953138,32.331683
S0040510020040,资眉虞丞,sichuan,,,资眉虞丞,,,,sichuan,,,,,,仁寿黑龙滩收费站,SI_CHUAN,104.04307299999999,29.941268
S0018510020070,遂广武胜飞龙,sichuan,,,遂广武胜飞龙,,,,sichuan,,,,,,胜飞龙收费站,SI_CHUAN,106.397572,30.398761999999998
G04W2440020030,龙塘,guangdong,113.060018,23.560837,龙塘,,,,guangdong,,,,,,龙塘收费站,GUANG_DONG,113.073742,23.556870999999997
G0094440010060,三坑,guangdong,113.05344099999999,23.443812,三坑,,,,guangdong,,,,,,三坑收费站,GUANG_DONG,113.059671,23.441485
G0080440032010,宋桂,guangdong,111.77561100000001,22.880616,宋桂,宋桂收费站,0.005209,0.002616,guangdong,2110046540.0,宋桂,111.78081999999999,22.878,guangdong,宋桂收费站,GUANG_DONG,111.780875,22.877836
G0006640010060,四十里店,ningxia,,,四十里店,四十里店收费站,,,ningxia,2110003172.0,四十里店,106.34351000000001,38.65611,ningxia,四十里店收费站,NING_XIA,106.343499,38.656096999999995
G0005130020040,满城,hebei,115.235644,38.951137,满城,满城收费站,11.96287,2.250505,hebei,2110019637.0,满城,115.24144,38.95211,hebei,满城收费站,HE_BEI,115.24158200000001,38.952189000000004
G0093510010030,绵遂松垭,sichuan,,,绵遂松垭,,,,sichuan,,,,,,松垭收费站,SI_CHUAN,104.877448,31.378715000000003
S0008510010090,成温邛东门,sichuan,,,成温邛东门,,,,sichuan,,,,,,邛东门收费站,SI_CHUAN,,
G0065500060010,黔江西,chongqing,108.700736,29.529818,黔江西,黔江西收费站,0.001274,0.002188,chongqing,2110000654.0,黔江西,108.70201000000002,29.52763,chongqing,黔江西收费站,CHONG_QING,108.701898,29.527477
S0201630010030,古鄯匝道,qinghai,,,古鄯匝道,,,,qinghai,,,,,,古鄯收费站,QING_HAI,102.776134,36.114194
G0006630070050,伊克高里匝道,qinghai,,,伊克高里匝道,,,,qinghai,,,,,,伊克高里收费站,QING_HAI,97.5119,36.048394
G0045150020020,通辽南,neimenggu,,,通辽南,通辽南收费站,,,neimenggu,2110016440.0,通辽南,122.23447,43.54278,neimenggu,通辽南收费站,NEI_MENG_GU,122.23441100000001,43.542732
G0016150030030,乌丹,neimenggu,,,乌丹,乌丹收费站,,,neimenggu,2110016278.0,乌丹,118.98538,42.94632,neimenggu,乌丹收费站,NEI_MENG_GU,118.98538799999999,42.946287
S0015440010020,沙涌,guangdong,113.162098,23.143285000000002,沙涌,,,,guangdong,,,,,,沙涌收费站,GUANG_DONG,113.17055500000001,23.138827
G0004440020100,鳌头,guangdong,113.472559,23.583364000000003,鳌头,鳌头收费站,0.004458,0.002598,guangdong,2110072062.0,鳌头,110.87078000000001,21.577820000000003,guangdong,鳌头收费站,GUANG_DONG,113.472617,23.583409
S0005440010020,朱山岗,guangdong,113.35680500000001,22.999059,朱山岗,,,,guangdong,,,,,,朱山岗收费站,GUANG_DONG,113.366727,22.986619
S0002440010040,沙迳　,guangdong,114.10201299999999,23.603668,沙迳　,,,,guangdong,,,,,,沙迳站　收费站,GUANG_DONG,114.10588600000001,23.59993
G004W440020040,东涌标识,guangdong,113.48694099999999,22.873328,东涌标识,,,,guangdong,,,,,,东涌标识收费站,GUANG_DONG,,
G0035440010080,大坪,guangdong,115.677931,24.318209,大坪,,,,guangdong,,,,,,大坪收费站,GUANG_DONG,114.046076,22.775615
G0065440010010,粤桂省界,guangdong,110.96625,22.560437,粤桂省界,,,,guangdong,,,,,,粤桂省界收费站,GUANG_DONG,110.97168,22.557434
G15W3440010060,广太,guangdong,116.263577,23.478187,广太,广太收费站,0.029523,0.013687000000000001,guangdong,2110038708.0,广太,116.2931,23.4645,guangdong,广太收费站,GUANG_DONG,116.258048,23.467879
G0015440100110,阳江,guangdong,111.95868,21.906538,阳江,阳江收费站,0.0050100000000000006,0.002728,guangdong,2110039578.0,阳江,111.96368999999999,21.90381,guangdong,阳江收费站,GUANG_DONG,111.963655,21.90372
S0012110010050,二匝,beijing,116.58446399999998,40.052704,二匝,,,,beijing,,,,,,天竺2号匝道收费站,BEI_JING,116.590319,40.053681
S0032410010010,豫皖界,henan,,,豫皖界,豫皖界收费站,,,henan,2110022614.0,豫皖界,115.3237,33.30178,henan,豫皖界收费站,HE_NAN,115.320705,33.303849
S0059410030010,西簧,henan,,,西簧,,,,henan,,,,,,西簧收费站,HE_NAN,111.14442,33.25251
G0018370020020,北海,shandong,,,北海,北海收费站,,,shandong,2110009586.0,北海,121.93641000000001,37.46728,shandong,北海收费站,SHAN_DONG,121.933747,37.464682
G0025370020060,沂山,shandong,,,沂山,沂山收费站,,,shandong,2110050662.0,沂山,118.71363999999998,36.246759999999995,shandong,沂山收费站,SHAN_DONG,118.713486,36.246777
S0019370010070,惜福,shandong,,,惜福,惜福收费站,,,shandong,2110134834.0,惜福,120.51937,36.330729999999996,shandong,惜福收费站,SHAN_DONG,120.5194,36.330805
G0004130030030,元氏,hebei,114.35562,38.022148,元氏,元氏收费站,0.24631999999999998,0.263558,hebei,2110019128.0,元氏,114.60193999999998,37.758590000000005,hebei,元氏收费站,HE_BEI,114.60710900000001,37.755989
S0011130010030,渤海新区北,hebei,117.678578,38.365286,渤海新区北,,,,hebei,,,,,,渤海新区北收费站,HE_BEI,117.68975900000001,38.321501
G1811130020070,大陈庄,hebei,116.712,38.69,大陈庄,大陈庄收费站,0.58523,0.58655,hebei,2110019185.0,大陈庄,116.12677,38.10345,hebei,大陈庄收费站,HE_BEI,116.126869,38.103628
G0022130020040,龙虎,hebei,113.884611,36.645942,龙虎,龙虎收费站,0.007229000000000001,0.000538,hebei,2110019056.0,龙虎,113.89183999999999,36.64648,hebei,龙虎收费站,HE_BEI,113.89185,36.646535
G0095130010030,隆化,hebei,117.64114,41.186383,隆化,,,,hebei,,,,,,隆化收费站,HE_BEI,117.647572,41.188114
G0095130030040,香河西,hebei,116.944255,39.847832000000004,香河西,,,,hebei,,,,,,香河西收费站,HE_BEI,116.95003200000001,39.848832
G0004130020040,赵县西,hebei,114.66976100000001,37.761674,赵县西,赵县西收费站,0.005759,0.000386,hebei,2110067996.0,赵县西,114.67551999999999,37.76206,hebei,赵县西收费站,HE_BEI,114.67556499999999,37.762062
G0004130020130,邯郸,hebei,114.553748,36.658181,邯郸,邯郸收费站,0.006498,0.0054210000000000005,hebei,2110019253.0,邯郸,114.54725,36.65276,hebei,邯郸收费站,HE_BEI,114.54716200000001,36.652907
G1811130010060,黄骅港,hebei,117.4215,38.1631,黄骅港,黄骅港收费站,0.28854,0.11324000000000001,hebei,2110019712.0,黄骅港,117.71003999999999,38.276340000000005,hebei,黄骅港收费站,HE_BEI,117.709814,38.276276
S0038320040040,横溪,jiangsu,118.7435,31.68576,横溪,横溪收费站,1.7420200000000001,2.945383,jiangsu,2110055627.0,横溪,118.74991999999999,31.68256,jiangsu,横溪收费站,JIANG_SU,118.749991,31.682579999999998
S0058320010050,车坊,jiangsu,120.786452,31.246538,车坊,车坊收费站,0.006612000000000001,0.005698,jiangsu,2110028199.0,车坊,120.77984,31.240840000000002,jiangsu,车坊收费站,JIANG_SU,120.77988500000001,31.240979
S0065320010010,双沟东,jiangsu,117.652653,34.030164,双沟东,,,,jiangsu,,,,,,双沟东收费站,JIANG_SU,117.646051,34.024546
G4011320020030,金坛西,jiangsu,119.43366200000001,31.745148999999998,金坛西,金坛西收费站,0.006512,0.006089,jiangsu,2110028016.0,金坛西,119.42715,31.73906,jiangsu,金坛西收费站,JIANG_SU,119.42708,31.738938
G0002120010040,杨柳青,tianjin,,,杨柳青,杨柳青收费站,,,tianjin,2110003852.0,杨柳青,117.02125,39.087720000000004,tianjin,杨柳青收费站,TIAN_JIN,117.0213,39.087765000000005
S0098410010050,内乡西,henan,,,内乡西,,,,henan,,,,,,内乡西收费站,HE_NAN,111.79760800000001,33.066573
S0011340010020,三山,anhui,118.0,30.0,三山,,,,anhui,,,,,,三山收费站,AN_HUI,118.155951,31.194440000000004
S0003340010010,皖苏宣州,anhui,118.0,30.0,皖苏宣州,,,,anhui,,,,,,皖苏宣州收费站,AN_HUI,,
S0026330010020,诸暨北,zhejiang,120.28753700000001,29.792348999999998,诸暨北,诸暨北收费站,0.006567,0.005929,zhejiang,2110011561.0,诸暨北,120.28097,29.78642,zhejiang,诸暨北收费站,ZHE_JIANG,120.28119299999999,29.786437
S0026330010090,横店,zhejiang,120.385704,29.164488000000002,横店,横店收费站,0.006523999999999999,0.006428,zhejiang,2110011335.0,横店,120.37918,29.15806,zhejiang,横店收费站,ZHE_JIANG,120.37896599999999,29.158248999999998
G0092330010080,上虞,zhejiang,120.8846,30.05459,上虞,上虞收费站,0.021769999999999998,0.0039,zhejiang,2110011822.0,上虞,120.90637,30.050690000000003,zhejiang,上虞收费站,ZHE_JIANG,120.90010600000001,30.048326
S0026330010200,花坦付,zhejiang,120.78323999999999,28.272212,花坦付,,,,zhejiang,,,,,,花坦收费站,ZHE_JIANG,120.77377299999999,28.271838
G0015330040010,宁波新区西,zhejiang,121.372,30.276721000000002,宁波新区西,,,,zhejiang,,,,,,宁波杭州湾新区西收费站,ZHE_JIANG,121.201843,30.298527000000004
G0015330010070,海盐,zhejiang,120.93778999999999,30.575879999999998,海盐,海盐收费站,2.9999999999999997e-05,8e-05,zhejiang,2110011438.0,海盐,120.93782,30.5758,zhejiang,海盐收费站,ZHE_JIANG,120.9378,30.575740000000003
S0024330010010,上虞道墟,zhejiang,120.79122,30.038790000000002,上虞道墟,上虞道墟收费站,0.0042,0.00225,zhejiang,2110011793.0,上虞道墟,120.79542,30.036540000000002,zhejiang,上虞道墟收费站,ZHE_JIANG,120.79538000000001,30.036469
G015W330050030,蒿坝,zhejiang,120.84373899999999,29.978175,蒿坝,蒿坝收费站,0.004151,0.0026149999999999997,zhejiang,2110011903.0,蒿坝,120.84788999999999,29.975559999999998,zhejiang,蒿坝收费站,ZHE_JIANG,120.848095,29.975541999999997
S0004310010050,S4海湾路,shanghai,121.48724399999999,30.86195,S4海湾路,,,,shanghai,,,,,,海湾路收费站,SHANG_HAI,121.494827,30.85649
G0060310010040,G60枫泾,shanghai,121.076641,30.936791999999997,G60枫泾,,,,shanghai,,,,,,枫泾收费站,SHANG_HAI,121.036569,30.891488
S4503360340030,赣康高速赣州南,jiangxi,,,赣康高速赣州南,,,,jiangxi,,,,,,赣康高速赣州南收费站,JIANG_XI,114.83383799999999,25.705085
S4503360340040,赣康高速南康东,jiangxi,,,赣康高速南康东,,,,jiangxi,,,,,,赣康高速南康东收费站,JIANG_XI,114.83378400000001,25.704979
G060N360370040,奉铜路天柱峰,jiangxi,,,奉铜路天柱峰,,,,jiangxi,,,,,,天柱峰收费站,JIANG_XI,114.481227,28.611935
G015W330040010,滨海新城北,zhejiang,120.46941000000001,30.124461,滨海新城北,滨海新城北收费站,0.3082,0.07481900000000001,zhejiang,2110052527.0,滨海新城北,120.77761000000001,30.199279999999998,zhejiang,滨海新城北收费站,ZHE_JIANG,120.777479,30.199315999999996
G0060330010130,许村,zhejiang,120.357501,30.421391999999997,许村,,,,zhejiang,,,,,,许村收费站,ZHE_JIANG,120.361923,30.419275
S0046360380080,抚吉路乌江,jiangxi,,,抚吉路乌江,,,,jiangxi,,,,,,乌江收费站,JIANG_XI,115.28413300000001,27.219371999999996
S0046360380090,抚吉路吉水南,jiangxi,,,抚吉路吉水南,,,,jiangxi,,,,,,吉水南收费站,JIANG_XI,115.11088000000001,27.160082
G0016150010010,锡林浩特南,neimenggu,,,锡林浩特南,锡林浩特南收费站,,,neimenggu,2110058595.0,锡林浩特南,116.10123,43.80032,neimenggu,锡林浩特南收费站,NEI_MENG_GU,116.192899,43.881007000000004
S0027150010060,桑根达来东,neimenggu,,,桑根达来东,,,,neimenggu,,,,,,桑根达来收费站,NEI_MENG_GU,115.93886299999998,42.654965999999995
S0027150010130,三号地,neimenggu,,,三号地,,,,neimenggu,,,,,,三号地收费站,NEI_MENG_GU,115.02656,41.641579
G0045150020050,八仙筒,neimenggu,,,八仙筒,八仙筒收费站,,,neimenggu,2110016186.0,八仙筒,121.15271000000001,43.12149,neimenggu,八仙筒收费站,NEI_MENG_GU,121.152452,43.121662
G0005610010020,龙门,shaanxi,110.515004,35.570537,龙门,,,,shaanxi,,,,,,龙门收费站,SHAAN_XI,110.520459,35.570344
G0005610040030,秦岭标识,shaanxi,,,秦岭标识,,,,shaanxi,,,,,,秦岭标识收费站,SHAAN_XI,,
G0022610010070,张村驿,shaanxi,109.085996,35.531275,张村驿,,,,shaanxi,,,,,,张村驿收费站,SHAAN_XI,109.155776,35.887143
G0030610030130,杨凌西,shaanxi,108.02333300000001,34.268833,杨凌西,,,,shaanxi,,,,,,杨凌西收费站,SHAAN_XI,108.028182,34.267641
G0065610050030,沿河湾西,shaanxi,109.36113600000002,36.769242,沿河湾西,,,,shaanxi,,,,,,沿河湾西收费站,SHAAN_XI,109.354643,36.763261
G0030620090010,永昌南,gansu,101.994524,38.236165,永昌南,永昌南收费站,0.002026,0.000695,gansu,2110025961.0,永昌南,101.99655,38.23686,gansu,永昌南收费站,GAN_SU,101.99642800000001,38.236837
G0030620080010,武威南,gansu,102.693151,37.818636,武威南,,,,gansu,,,,,,武南收费站,GAN_SU,102.695474,37.819309999999994
G0030620060070,古丰,gansu,102.854127,37.441587,古丰,古丰收费站,0.0017929999999999999,0.000363,gansu,2110053328.0,古丰,102.85592,37.44195,gansu,古丰收费站,GAN_SU,102.855828,37.442026
S0012340020020,颍上,anhui,116.3421,32.661941,颍上,颍上收费站,0.01035,0.008771,anhui,2110029490.0,颍上,116.33175,32.65317,anhui,颍上收费站,AN_HUI,116.331456,32.653251000000004
G0003340010050,蚌埠西,anhui,117.255319,32.970851,蚌埠西,蚌埠西收费站,1e-06,1e-06,anhui,2110029627.0,蚌埠西,117.25532,32.97085,anhui,蚌埠西收费站,AN_HUI,117.255302,32.970817
G0003340060040,太平湖,anhui,118.264,30.165,太平湖,太平湖收费站,0.28309,0.15412,anhui,2110029344.0,太平湖,117.98091000000001,30.31912,anhui,太平湖收费站,AN_HUI,117.980907,30.319062
G0003340070030,屯溪西,anhui,118.0,30.0,屯溪西,屯溪西收费站,0.23667,0.2311,anhui,2110029333.0,屯溪西,118.23666999999999,29.7689,anhui,屯溪西收费站,AN_HUI,118.23660500000001,29.769119
G0036340030040,汊河新区,anhui,118.54803600000001,32.311412,汊河新区,汊河新区收费站,0.003264,0.004882,anhui,2110029494.0,汊河新区,118.5513,32.30653,anhui,汊河新区收费站,AN_HUI,118.551204,32.306492999999996
S0006340010020,亳州北,anhui,115.761353,33.923285,亳州北,亳州北收费站,0.00025299999999999997,2.5e-05,anhui,2110029641.0,亳州北,115.7611,33.92326,anhui,亳州北收费站,AN_HUI,115.76118600000001,33.923244
S0032340010010,无为西,anhui,117.849379,31.222148999999998,无为西,,,,anhui,,,,,,无为西收费站,AN_HUI,117.84998200000001,31.221189000000003
S0005340020020,皖浙千秋关,anhui,119.26375700000001,30.402542999999998,皖浙千秋关,,,,anhui,,,,,,皖浙千秋关收费站,AN_HUI,119.268918,30.400434000000004
G0030610030140,眉县,shaanxi,107.714444,34.304444000000004,眉县,,,,shaanxi,,,,,,眉县收费站,SHAAN_XI,107.720004,34.303072
G0065610070010,黄陵,shaanxi,109.133003,35.343321,黄陵,,,,shaanxi,,,,,,黄陵收费站,SHAAN_XI,109.229932,35.575394
G0040610010050,竹林关,shaanxi,110.44011499999999,33.47299,竹林关,,,,shaanxi,,,,,,竹林关收费站,SHAAN_XI,110.445195,33.471425
G0040610020080,华胥,shaanxi,109.24547199999999,34.224651,华胥,,,,shaanxi,,,,,,华胥收费站,SHAAN_XI,109.239203,34.218429
G0065610030030,乔沟湾,shaanxi,108.543501,37.253901,乔沟湾,,,,shaanxi,,,,,,乔沟湾收费站,SHAAN_XI,108.91743899999999,37.427658
G0075500050030,安稳,chongqing,106.780776,28.664848,安稳,安稳收费站,0.006556,0.005978,chongqing,2110000601.0,安稳,106.77422,28.65887,chongqing,安稳收费站,CHONG_QING,106.77410900000001,28.658813000000002
G0070360190020,九江二桥赛城湖,jiangxi,,,九江二桥赛城湖,,,,jiangxi,,,,,,九江赛城湖收费站,JIANG_XI,115.91687900000001,29.672375
G0035360120020,鹰瑞路南段固村,jiangxi,,,鹰瑞路南段固村,,,,jiangxi,,,,,,固村收费站,JIANG_XI,116.131221,26.22765
S0005150010030,长流水收费所,neimenggu,,,长流水收费所,,,,neimenggu,,,,,,长流水收费所收费站,NEI_MENG_GU,105.732473,38.417861
G4513210010070,沟帮子,liaoning,121.85756200000002,41.363617,沟帮子,沟帮子收费站,0.005688,0.002113,liaoning,2110052227.0,沟帮子,121.86325,41.36573,liaoning,沟帮子收费站,LIAO_NING,121.862797,41.365648
G0070610010050,山阳,shaanxi,109.87850300000001,33.544643,山阳,,,,shaanxi,,,,,,山阳收费站,SHAAN_XI,109.87848500000001,33.544647999999995
G0065610090010,韦曲,shaanxi,108.99643300000001,34.155401,韦曲,,,,shaanxi,,,,,,韦曲收费站,SHAAN_XI,109.001281,34.154018
G0070610010030,天竺山,shaanxi,110.08036299999999,33.385217,天竺山,,,,shaanxi,,,,,,天竺山收费站,SHAAN_XI,110.080408,33.385466
G0018150020020,薛家湾东,neimenggu,,,薛家湾东,,,,neimenggu,,,,,,薛家湾东收费站,NEI_MENG_GU,111.27781499999999,39.81172
G0006150060010,临河,neimenggu,,,临河,临河收费站,,,neimenggu,2110016204.0,临河,107.33953000000001,40.77825,neimenggu,临河收费站,NEI_MENG_GU,107.41376100000001,40.855102
G0007150030090,达来呼布,neimenggu,,,达来呼布,,,,neimenggu,,,,,,达来呼布收费站,NEI_MENG_GU,101.006999,41.892568
S0031150030010,大路主,neimenggu,,,大路主,,,,neimenggu,,,,,,大路主收费站,NEI_MENG_GU,,
G0050340050020,繁昌,anhui,118.22562099999999,31.059972,繁昌,繁昌收费站,0.005651,0.005111999999999999,anhui,2110029428.0,繁昌,118.21996999999999,31.054859999999998,anhui,繁昌收费站,AN_HUI,118.22011299999998,31.054743
