ID,STATION_TYPE
G1514350010030,MAIN_LINE_PLAZA
S0059410010030,RAMP_PLAZA
S0096410010030,RAMP_PLAZA
G0004410020020,RAMP_PLAZA
G5512410060060,RAMP_PLAZA
G0030410010030,RAMP_PLAZA
G0040410010020,RAMP_PLAZA
G0030410010050,RAMP_PLAZA
G0040410010030,RAMP_PLAZA
G0040410010040,RAMP_PLAZA
G0055410020010,RAMP_PLAZA
G5512410060050,RAMP_PLAZA
S0088410010030,RAMP_PLAZA
G1813370020040,RAMP_PLAZA
G1813370010010,RAMP_PLAZA
S0023440010010,RAMP_PLAZA
G04W3440011060,RAMP_PLAZA
G04W3440011070,RAMP_PLAZA
S0041440010110,RAMP_PLAZA
G0015440130020,RAMP_PLAZA
G0065510020030,RAMP_PLAZA
G0085510570150,RAMP_PLAZA
G0076350010020,MAIN_LINE_PLAZA
G0076350010030,MAIN_LINE_PLAZA
G0076350020010,MAIN_LINE_PLAZA
G15W3350040010,MAIN_LINE_PLAZA
G15W3350080010,MAIN_LINE_PLAZA
G0025350020040,MAIN_LINE_PLAZA
G2517350030010,MAIN_LINE_PLAZA
G0003370050020,RAMP_PLAZA
G0003370020020,RAMP_PLAZA
G1511370040020,RAMP_PLAZA
G0020370050020,MAIN_LINE_PLAZA
G0025370040010,RAMP_PLAZA
G1113210050030,RAMP_PLAZA
G1212210010060,RAMP_PLAZA
G0065610020010,RAMP_PLAZA
G0093510020030,RAMP_PLAZA
G0076510010070,RAMP_PLAZA
G0055440030070,RAMP_PLAZA
G0094440073020,RAMP_PLAZA
G1501440010050,RAMP_PLAZA
S0041440010170,MAIN_LINE_PLAZA
G0030410040080,RAMP_PLAZA
G0036410020010,RAMP_PLAZA
S0038410020020,RAMP_PLAZA
G0004130010040,RAMP_PLAZA
S9902130010020,RAMP_PLAZA
S0022130010020,RAMP_PLAZA
G0018130020060,RAMP_PLAZA
S0013130010060,RAMP_PLAZA
G7212450010010,RAMP_PLAZA
S0012230010040,RAMP_PLAZA
G0010230060070,MAIN_LINE_PLAZA
G1011230040060,RAMP_PLAZA
S0402230010060,RAMP_PLAZA
S0066130010010,RAMP_PLAZA
G0010230020030,RAMP_PLAZA
G2501120010020,RAMP_PLAZA
S0011120010020,RAMP_PLAZA
S0006120010010,MAIN_LINE_PLAZA
S0004120010020,RAMP_PLAZA
G0042320010040,RAMP_PLAZA
S0048320010010,MAIN_LINE_PLAZA
S0049320020040,RAMP_PLAZA
S0322320010010,MAIN_LINE_PLAZA
G0040320040040,RAMP_PLAZA
G2501320030010,RAMP_PLAZA
S0049320020030,RAMP_PLAZA
G0093510070040,RAMP_PLAZA
G0512510010070,RAMP_PLAZA
G0006640010060,MAIN_LINE_PLAZA
G0401430010050,MAIN_LINE_PLAZA
G5513430030880,MAIN_LINE_PLAZA
G0060430040030,MAIN_LINE_PLAZA
S0091430010060,MAIN_LINE_PLAZA
G0078440020060,RAMP_PLAZA
S0017440020040,RAMP_PLAZA
G0080440020020,RAMP_PLAZA
G0080440031040,RAMP_PLAZA
G04W2440020080,RAMP_PLAZA
G0035440010070,RAMP_PLAZA
G2518440010100,RAMP_PLAZA
G0055440010090,RAMP_PLAZA
G0085530020020,RAMP_PLAZA
G0060530010010,RAMP_PLAZA
G0093510070020,RAMP_PLAZA
S0002510010040,RAMP_PLAZA
G4216510020050,RAMP_PLAZA
G0076510020100,RAMP_PLAZA
G0042510040090,RAMP_PLAZA
G0042510020060,RAMP_PLAZA
S0002517570030,RAMP_PLAZA
G1516320030010,RAMP_PLAZA
G0050340040031,MAIN_LINE_PLAZA
G5012500002030,RAMP_PLAZA
G7521520010030,RAMP_PLAZA
S0014440050090,RAMP_PLAZA
S0071430020030,RAMP_PLAZA
S0013450010060,RAMP_PLAZA
S001L510020020,RAMP_PLAZA
G0078530050060,RAMP_PLAZA
G4216510010050,RAMP_PLAZA
G2501330010120,RAMP_PLAZA
G0025330040140,RAMP_PLAZA
S0024330010060,RAMP_PLAZA
S0014330020080,RAMP_PLAZA
G0060330020090,RAMP_PLAZA
G015W330050080,RAMP_PLAZA
G015W330050070,RAMP_PLAZA
G0015330110110,RAMP_PLAZA
G0056330010020,RAMP_PLAZA
G2501330010060,RAMP_PLAZA
G0015330030010,RAMP_PLAZA
G1512330030070,RAMP_PLAZA
G0001220010040,RAMP_PLAZA
G0011220010060,RAMP_PLAZA
G0011220020020,RAMP_PLAZA
G0012220010030,RAMP_PLAZA
G0012220010080,RAMP_PLAZA
G0025220020050,RAMP_PLAZA
G0025220030020,RAMP_PLAZA
G0045220020080,RAMP_PLAZA
G1112220010050,RAMP_PLAZA
G1212220010010,RAMP_PLAZA
G1212220010040,RAMP_PLAZA
G1212220010120,RAMP_PLAZA
G4512220010040,RAMP_PLAZA
S0026220020030,RAMP_PLAZA
S0026220020120,RAMP_PLAZA
S2611220010010,RAMP_PLAZA
S2611220010020,RAMP_PLAZA
S2612220010010,RAMP_PLAZA
G0004420010040,RAMP_PLAZA
G0004420010140,RAMP_PLAZA
G0004420010170,RAMP_PLAZA
G0042420020020,RAMP_PLAZA
G0042420020080,RAMP_PLAZA
G0042420040060,RAMP_PLAZA
G4201420010060,RAMP_PLAZA
G4213420040030,RAMP_PLAZA
G042S420020040,RAMP_PLAZA
G0045420010050,RAMP_PLAZA
G0045420010060,RAMP_PLAZA
G004E420020010,RAMP_PLAZA
G0075500030010,MAIN_LINE_PLAZA
S0077520020060,RAMP_PLAZA
G6001520030010,RAMP_PLAZA
G0056520040020,RAMP_PLAZA
G0076520010030,RAMP_PLAZA
G0069520020030,RAMP_PLAZA
S0040140140030,RAMP_PLAZA
S0080140640040,RAMP_PLAZA
S0080140640020,RAMP_PLAZA
S0086140670030,RAMP_PLAZA
G0055140440040,RAMP_PLAZA
S0070140560010,RAMP_PLAZA
G0005140650010,RAMP_PLAZA
S0088140710010,RAMP_PLAZA
G0055140340040,RAMP_PLAZA
G3014650010140,RAMP_PLAZA
G5501140050030,RAMP_PLAZA
S0086360620030,RAMP_PLAZA
S0046360380050,RAMP_PLAZA
G0076360260010,MAIN_LINE_PLAZA
G0076360260030,RAMP_PLAZA
G0070360010080,RAMP_PLAZA
S0027150010010,RAMP_PLAZA
G0045150020070,RAMP_PLAZA
G2511150010020,RAMP_PLAZA
G0055440030030,RAMP_PLAZA
G0004440030400,RAMP_PLAZA
S0049440010060,RAMP_PLAZA
G0015440030120,RAMP_PLAZA
S0032440012050,RAMP_PLAZA
G0094440040020,RAMP_PLAZA
G0094440051010,MAIN_LINE_PLAZA
S0004440010110,RAMP_PLAZA
S0004440010040,RAMP_PLAZA
G0060360060060,RAMP_PLAZA
G6011360330020,RAMP_PLAZA
G0035360090020,RAMP_PLAZA
S0030360350020,RAMP_PLAZA
S0036360110030,RAMP_PLAZA
G060N360200020,RAMP_PLAZA
G0612630010020,RAMP_PLAZA
G5511150020050,RAMP_PLAZA
G5511150020040,RAMP_PLAZA
G0010150020010,RAMP_PLAZA
S0041440010190,RAMP_PLAZA
G0015440100100,RAMP_PLAZA
S0073440010100,RAMP_PLAZA
S0041440010040,RAMP_PLAZA
S0081440010080,RAMP_PLAZA
G004W440020040,RAMP_PLAZA
G0094440072010,RAMP_PLAZA
G0065440010100,RAMP_PLAZA
S0008440010070,RAMP_PLAZA
S0039440010090,MAIN_LINE_PLAZA
G0015350010110,MAIN_LINE_PLAZA
G0025350040070,MAIN_LINE_PLAZA
G0025350040080,MAIN_LINE_PLAZA
G003W370030010,RAMP_PLAZA
G003W370030030,RAMP_PLAZA
G2011370010030,RAMP_PLAZA
G0018370050040,RAMP_PLAZA
G2011370020020,RAMP_PLAZA
G0018370060040,RAMP_PLAZA
G0018370060060,MAIN_LINE_PLAZA
G5012510030040,RAMP_PLAZA
G0005510070010,RAMP_PLAZA
G0005510070020,RAMP_PLAZA
G0005510060030,RAMP_PLAZA
S0050640010030,MAIN_LINE_PLAZA
G1812130010030,RAMP_PLAZA
G0005140350020,RAMP_PLAZA
S0046360380040,RAMP_PLAZA
G0612630020040,MAIN_LINE_PLAZA
G004W440030130,MAIN_LINE_PLAZA
S0033440010070,RAMP_PLAZA
G1501440010080,RAMP_PLAZA
G0015440130030,RAMP_PLAZA
G004E440010040,RAMP_PLAZA
G0004440030190,RAMP_PLAZA
G6011440010100,RAMP_PLAZA
G6011440010090,RAMP_PLAZA
G0069610010040,RAMP_PLAZA
G4501110050070,RAMP_PLAZA
G3014650010040,RAMP_PLAZA
G0055440030060,RAMP_PLAZA
G0004440030330,RAMP_PLAZA
G0015440030030,RAMP_PLAZA
S0008440020030,RAMP_PLAZA
G0005510080040,RAMP_PLAZA
S4203510010120,RAMP_PLAZA
G0076510030050,RAMP_PLAZA
G4201510010040,RAMP_PLAZA
G5513430010720,MAIN_LINE_PLAZA
G0065430020080,MAIN_LINE_PLAZA
G0056430040050,MAIN_LINE_PLAZA
G4501110050020,RAMP_PLAZA
S0013620010020,MAIN_LINE_PLAZA
G0030620020090,RAMP_PLAZA
G0022620050050,RAMP_PLAZA
G0025350040040,MAIN_LINE_PLAZA
G2517350010010,MAIN_LINE_PLAZA
G0015350020030,MAIN_LINE_PLAZA
G0015350030020,MAIN_LINE_PLAZA
S1516350010020,MAIN_LINE_PLAZA
G1502350040030,MAIN_LINE_PLAZA
G0055440010050,RAMP_PLAZA
G0025440060020,RAMP_PLAZA
G004W440010050,RAMP_PLAZA
S0023440010050,RAMP_PLAZA
S0003440020010,RAMP_PLAZA
S0051440010050,RAMP_PLAZA
G0030410020030,RAMP_PLAZA
S1525350010030,MAIN_LINE_PLAZA
G0055410040020,RAMP_PLAZA
G0045410070030,RAMP_PLAZA
S0081410020030,RAMP_PLAZA
S0083410020010,RAMP_PLAZA
G0006150060020,RAMP_PLAZA
G0055150020030,RAMP_PLAZA
G0006150020020,RAMP_PLAZA
G0006150030060,RAMP_PLAZA
S0017340020040,RAMP_PLAZA
G0036340030020,RAMP_PLAZA
G0035340060010,RAMP_PLAZA
G0040340010010,RAMP_PLAZA
G0042340010010,RAMP_PLAZA
S0077520020010,RAMP_PLAZA
S0077520020050,RAMP_PLAZA
S0082520020070,RAMP_PLAZA
G0094440020130,MAIN_LINE_PLAZA
S0012340010030,RAMP_PLAZA
G1813370020010,RAMP_PLAZA
G1813370020020,RAMP_PLAZA
G1813370020030,RAMP_PLAZA
S0001370020060,RAMP_PLAZA
G0018370010040,RAMP_PLAZA
S0001370010010,RAMP_PLAZA
S0033370020050,RAMP_PLAZA
G0015370070010,RAMP_PLAZA
G0002370080020,RAMP_PLAZA
G0002370080040,RAMP_PLAZA
G0015370030010,RAMP_PLAZA
G0015370040010,RAMP_PLAZA
G0035370030010,RAMP_PLAZA
G0015370010040,RAMP_PLAZA
G2011370010020,RAMP_PLAZA
S0066130010030,RAMP_PLAZA
G0018130020010,RAMP_PLAZA
S8012450010010,RAMP_PLAZA
G0075450040040,RAMP_PLAZA
XB027450010010,RAMP_PLAZA
S0031450010040,RAMP_PLAZA
G0059450020080,MAIN_LINE_PLAZA
G0072450050050,RAMP_PLAZA
G0015370080070,MAIN_LINE_PLAZA
G0022370050060,RAMP_PLAZA
G0018370130020,RAMP_PLAZA
S7201370010020,RAMP_PLAZA
G0018370110010,RAMP_PLAZA
G0022370010040,RAMP_PLAZA
G0001210020010,RAMP_PLAZA
G0001210040060,RAMP_PLAZA
G0011210010060,RAMP_PLAZA
G0011210010090,RAMP_PLAZA
G0011210010110,RAMP_PLAZA
G0001210060070,RAMP_PLAZA
G0011210030030,RAMP_PLAZA
G0011210030040,RAMP_PLAZA
G0003130010020,RAMP_PLAZA
S0072130010060,RAMP_PLAZA
G1811130010060,MAIN_LINE_PLAZA
G1811130010050,RAMP_PLAZA
G0015210010170,RAMP_PLAZA
G0015210010240,RAMP_PLAZA
G0015210010290,RAMP_PLAZA
G0015210020020,RAMP_PLAZA
G0015210020030,RAMP_PLAZA
G0016210040010,RAMP_PLAZA
G0025210020080,RAMP_PLAZA
G0025210020090,RAMP_PLAZA
G0025210020100,RAMP_PLAZA
G0025210020110,RAMP_PLAZA
G0025210020140,RAMP_PLAZA
G0091210010050,RAMP_PLAZA
G0091210010070,RAMP_PLAZA
G0091210020030,RAMP_PLAZA
G0091210030010,RAMP_PLAZA
G0091210030020,RAMP_PLAZA
G0025330030160,RAMP_PLAZA
G1512330020020,RAMP_PLAZA
S0020330010030,MAIN_LINE_PLAZA
G0015330010070,RAMP_PLAZA
S0026330020010,MAIN_LINE_PLAZA
G0025330010110,RAMP_PLAZA
G0015330020010,RAMP_PLAZA
G0060330010040,RAMP_PLAZA
S0026330010050,MAIN_LINE_PLAZA
G0025330020180,MAIN_LINE_PLAZA
G0060330020040,RAMP_PLAZA
G0025330040160,RAMP_PLAZA
S0026330010070,MAIN_LINE_PLAZA
G015W330050100,RAMP_PLAZA
G0050330010020,RAMP_PLAZA
G0003330010090,RAMP_PLAZA
G0056330010150,RAMP_PLAZA
G1512330030040,RAMP_PLAZA
G0042420030040,RAMP_PLAZA
G0042420040040,RAMP_PLAZA
G4201420010050,RAMP_PLAZA
G4213420010030,RAMP_PLAZA
G4213420020020,RAMP_PLAZA
G4213420040010,RAMP_PLAZA
G4213420040080,RAMP_PLAZA
S0101500020040,RAMP_PLAZA
G1113210050020,RAMP_PLAZA
G1113210050070,RAMP_PLAZA
G1113210060030,RAMP_PLAZA
G1212210020070,RAMP_PLAZA
G1501210010010,RAMP_PLAZA
G1501210020010,RAMP_PLAZA
G1113210030020,RAMP_PLAZA
G2512210010060,RAMP_PLAZA
S0002210010020,RAMP_PLAZA
S0010210010010,RAMP_PLAZA
S0010210010040,RAMP_PLAZA
S0012210010020,RAMP_PLAZA
S0012210010040,RAMP_PLAZA
S0012210010050,RAMP_PLAZA
S0012210020030,RAMP_PLAZA
S0013210010010,RAMP_PLAZA
S0019210010010,RAMP_PLAZA
S0019210010020,RAMP_PLAZA
S0026210010010,RAMP_PLAZA
S0086360620020,RAMP_PLAZA
G0006630070050,RAMP_PLAZA
G0060360280040,RAMP_PLAZA
G0015440100060,RAMP_PLAZA
G0006110010140,RAMP_PLAZA
G4501110020020,RAMP_PLAZA
G1816620020030,RAMP_PLAZA
G0070350010010,MAIN_LINE_PLAZA
S0016370010030,RAMP_PLAZA
G1813370020070,RAMP_PLAZA
G0085610010030,RAMP_PLAZA
G0070610060050,RAMP_PLAZA
G0020610030040,RAMP_PLAZA
G0022610010030,RAMP_PLAZA
G065W610010030,RAMP_PLAZA
G0336610010010,MAIN_LINE_PLAZA
G0337610010020,MAIN_LINE_PLAZA
G065W610020040,RAMP_PLAZA
G2211610020030,RAMP_PLAZA
S0001610010020,RAMP_PLAZA
G0020370070020,RAMP_PLAZA
G003W370040040,RAMP_PLAZA
S0023370010020,RAMP_PLAZA
G0015370080010,RAMP_PLAZA
G0093510020040,RAMP_PLAZA
G0005510050120,RAMP_PLAZA
G0065510010030,RAMP_PLAZA
G4215510010040,RAMP_PLAZA
S0001510020010,RAMP_PLAZA
G0006640010080,MAIN_LINE_PLAZA
G0093510020050,RAMP_PLAZA
G0093510020060,RAMP_PLAZA
G0005510080020,RAMP_PLAZA
G0005510050150,RAMP_PLAZA
G5515510010090,RAMP_PLAZA
G5515510010070,RAMP_PLAZA
G5515510010040,RAMP_PLAZA
G5012510020070,RAMP_PLAZA
G5012510020050,RAMP_PLAZA
G0042510020050,RAMP_PLAZA
S0022510010030,RAMP_PLAZA
G0005510020030,RAMP_PLAZA
S0021510200050,RAMP_PLAZA
G001N120010040,RAMP_PLAZA
G0025320010050,RAMP_PLAZA
S0048320010030,RAMP_PLAZA
S0018530010040,RAMP_PLAZA
G8511530010100,RAMP_PLAZA
G4217510010010,RAMP_PLAZA
G4217510020020,RAMP_PLAZA
S0026510020020,RAMP_PLAZA
G0045130020040,RAMP_PLAZA
G0078450070020,RAMP_PLAZA
G0065450040010,RAMP_PLAZA
S0031450020020,RAMP_PLAZA
S0402230020040,RAMP_PLAZA
S0011230010030,RAMP_PLAZA
G0010230060030,RAMP_PLAZA
G0010230060020,RAMP_PLAZA
G0042320010120,RAMP_PLAZA
G015W320010050,RAMP_PLAZA
G0318320010010,MAIN_LINE_PLAZA
G1516320020050,RAMP_PLAZA
G15W2320030020,RAMP_PLAZA
G2513320020030,RAMP_PLAZA
G4011320010020,RAMP_PLAZA
S0028320010030,RAMP_PLAZA
S0069320010050,RAMP_PLAZA
G0003320020050,RAMP_PLAZA
G1512330020050,RAMP_PLAZA
G15W3330010050,RAMP_PLAZA
S0004330010050,RAMP_PLAZA
G0015330120030,MAIN_LINE_PLAZA
S0026330010090,MAIN_LINE_PLAZA
G0060330010050,RAMP_PLAZA
G0092330010170,RAMP_PLAZA
G0056330010170,RAMP_PLAZA
G0060330020120,RAMP_PLAZA
G0025330010050,RAMP_PLAZA
S0013330010040,RAMP_PLAZA
G0012220030040,RAMP_PLAZA
G0025220020060,RAMP_PLAZA
G4512220010030,RAMP_PLAZA
S0013420020010,RAMP_PLAZA
S0007420020050,RAMP_PLAZA
G0005140530020,RAMP_PLAZA
G0055140460050,RAMP_PLAZA
G0025320020010,RAMP_PLAZA
S0019320020070,RAMP_PLAZA
S0019320030010,RAMP_PLAZA
S0035320020040,MAIN_LINE_PLAZA
S0038320040030,RAMP_PLAZA
S0342320010010,MAIN_LINE_PLAZA
S0356320010010,MAIN_LINE_PLAZA
S0041430010040,MAIN_LINE_PLAZA
G0004430010050,MAIN_LINE_PLAZA
G0056430010340,MAIN_LINE_PLAZA
S0071430010360,MAIN_LINE_PLAZA
G0401430030010,MAIN_LINE_PLAZA
S0070430020040,MAIN_LINE_PLAZA
G0015440040090,RAMP_PLAZA
S0051440020020,RAMP_PLAZA
G0005530010040,RAMP_PLAZA
G0022140600060,RAMP_PLAZA
G0059140610020,RAMP_PLAZA
S7501140700010,RAMP_PLAZA
S0046360610010,RAMP_PLAZA
G0006630010040,RAMP_PLAZA
S0042360580020,RAMP_PLAZA
S0042360580060,RAMP_PLAZA
G0006630070060,RAMP_PLAZA
G0016150010010,RAMP_PLAZA
G0025440010030,RAMP_PLAZA
G0001210010020,RAMP_PLAZA
G0030620060040,RAMP_PLAZA
G0022620030010,RAMP_PLAZA
G0005530020030,RAMP_PLAZA
G0015320020010,RAMP_PLAZA
G0059420060020,RAMP_PLAZA
S0008510020030,RAMP_PLAZA
G4218510010110,RAMP_PLAZA
S0014440050040,MAIN_LINE_PLAZA
S0006130010040,RAMP_PLAZA
S0010330020050,RAMP_PLAZA
G0015330070010,RAMP_PLAZA
G0025330010060,RAMP_PLAZA
G0015330050010,MAIN_LINE_PLAZA
G0015330100120,RAMP_PLAZA
S0014330010020,RAMP_PLAZA
G0015330020020,RAMP_PLAZA
G0092330010190,RAMP_PLAZA
G2501330010160,RAMP_PLAZA
S0033330010010,MAIN_LINE_PLAZA
G0025330040170,RAMP_PLAZA
G2501330010050,RAMP_PLAZA
G0025330030030,RAMP_PLAZA
G0001220020020,RAMP_PLAZA
G0001220030040,RAMP_PLAZA
G0011220020030,RAMP_PLAZA
G9211330010060,RAMP_PLAZA
S0012330010020,RAMP_PLAZA
G1112220010040,RAMP_PLAZA
G0045220020060,RAMP_PLAZA
G1212220010030,RAMP_PLAZA
G1212220010050,RAMP_PLAZA
G1212220010090,RAMP_PLAZA
G1212220010100,RAMP_PLAZA
G4512220030020,RAMP_PLAZA
S0026220020070,RAMP_PLAZA
G0004420010090,RAMP_PLAZA
G0004420010180,RAMP_PLAZA
G0004420010220,RAMP_PLAZA
G0042420010050,RAMP_PLAZA
G04W2420020060,RAMP_PLAZA
G04W2420020070,RAMP_PLAZA
G04W2420040010,RAMP_PLAZA
G0050420020020,RAMP_PLAZA
G0050420020070,MAIN_LINE_PLAZA
G0050420030090,RAMP_PLAZA
G0050420030140,MAIN_LINE_PLAZA
G0050420050010,RAMP_PLAZA
G0050420050050,RAMP_PLAZA
G5012420010020,RAMP_PLAZA
G0055420040020,RAMP_PLAZA
G0056420010020,RAMP_PLAZA
G0059420010030,RAMP_PLAZA
G0059420020020,RAMP_PLAZA
G0059420030020,RAMP_PLAZA
G0059420050010,RAMP_PLAZA
G0070420040010,RAMP_PLAZA
G0070420050040,RAMP_PLAZA
G0070420050130,RAMP_PLAZA
S0001420010010,MAIN_LINE_PLAZA
S0001420010040,MAIN_LINE_PLAZA
S0031420020020,RAMP_PLAZA
S0088420010020,RAMP_PLAZA
S0055520020030,RAMP_PLAZA
G6001520010010,RAMP_PLAZA
G0018140100030,RAMP_PLAZA
G0055140160030,RAMP_PLAZA
S0086140680040,RAMP_PLAZA
S0088140710020,RAMP_PLAZA
G0006620020030,RAMP_PLAZA
G0004410050020,RAMP_PLAZA
G0030410050040,RAMP_PLAZA
G0005510080100,RAMP_PLAZA
G0005510050020,RAMP_PLAZA
G0075510020070,RAMP_PLAZA
S0002510010050,RAMP_PLAZA
G4215510030050,RAMP_PLAZA
G0076510010060,RAMP_PLAZA
G0005510440090,RAMP_PLAZA
G0085510570010,RAMP_PLAZA
S0033370020030,RAMP_PLAZA
S0033370020040,RAMP_PLAZA
G0015370070030,RAMP_PLAZA
G1511370030080,RAMP_PLAZA
G0015370060020,RAMP_PLAZA
G0025370010010,RAMP_PLAZA
G0018370130040,RAMP_PLAZA
S0029370010020,RAMP_PLAZA
S0029370010030,RAMP_PLAZA
S0029370010060,RAMP_PLAZA
G0002370120030,RAMP_PLAZA
G0035370010040,RAMP_PLAZA
G0022370020020,RAMP_PLAZA
G0011210010130,RAMP_PLAZA
G0011210040020,RAMP_PLAZA
G0011210050010,RAMP_PLAZA
G0015210010100,RAMP_PLAZA
G0004440030280,RAMP_PLAZA
G04W2440010040,MAIN_LINE_PLAZA
G004W440030040,RAMP_PLAZA
G0035440020040,RAMP_PLAZA
G0025440040030,RAMP_PLAZA
S0096410010040,RAMP_PLAZA
G0036410030010,RAMP_PLAZA
S0082410020020,RAMP_PLAZA
G2011370040030,RAMP_PLAZA
S0012370020060,RAMP_PLAZA
G0018370030030,RAMP_PLAZA
G0001210030030,RAMP_PLAZA
G0001210030070,RAMP_PLAZA
G0093510010010,RAMP_PLAZA
G0005510080050,RAMP_PLAZA
G4215510010090,RAMP_PLAZA
S0002510030020,RAMP_PLAZA
G0042510040100,RAMP_PLAZA
G0065500050030,RAMP_PLAZA
G0075510020060,RAMP_PLAZA
G5012510010060,RAMP_PLAZA
G0512510010080,RAMP_PLAZA
G0006130010040,RAMP_PLAZA
S2511130010050,MAIN_LINE_PLAZA
G0036410010050,RAMP_PLAZA
S0083410050010,RAMP_PLAZA
G0025370040040,RAMP_PLAZA
S7201370010010,RAMP_PLAZA
G0022370010010,RAMP_PLAZA
S0021130010010,MAIN_LINE_PLAZA
G0045130010020,RAMP_PLAZA
G0095130040060,RAMP_PLAZA
G0002130030030,RAMP_PLAZA
G5012510030020,RAMP_PLAZA
G0004130010090,RAMP_PLAZA
G0018130020040,RAMP_PLAZA
G0045130020050,RAMP_PLAZA
G0022130010060,RAMP_PLAZA
G0072450020010,RAMP_PLAZA
S0040450010030,RAMP_PLAZA
G0080450030010,RAMP_PLAZA
S7513450010010,MAIN_LINE_PLAZA
G0080450030020,RAMP_PLAZA
G7511450020030,RAMP_PLAZA
S0015520040010,RAMP_PLAZA
S0088520020010,RAMP_PLAZA
G0060520020010,RAMP_PLAZA
G0075520030010,RAMP_PLAZA
S0010520010020,RAMP_PLAZA
G0018150050040,MAIN_LINE_PLAZA
G0018150010020,RAMP_PLAZA
G0007150020020,RAMP_PLAZA
G0085510040050,RAMP_PLAZA
G0085510040140,RAMP_PLAZA
S0040510020060,RAMP_PLAZA
S0040510020080,RAMP_PLAZA
S4202510010090,RAMP_PLAZA
S0052450010010,RAMP_PLAZA
G2501120010050,RAMP_PLAZA
S0011120020020,RAMP_PLAZA
G0015320010050,RAMP_PLAZA
S0234320010010,MAIN_LINE_PLAZA
S0327320010010,MAIN_LINE_PLAZA
G5513430010900,MAIN_LINE_PLAZA
G0056430060010,MAIN_LINE_PLAZA
S0070430030050,MAIN_LINE_PLAZA
G0055430030070,MAIN_LINE_PLAZA
G8511530020100,RAMP_PLAZA
S0008440020100,RAMP_PLAZA
G0094440060070,RAMP_PLAZA
G0045440010030,RAMP_PLAZA
G15W3440040020,RAMP_PLAZA
S0209440020020,RAMP_PLAZA
G0070640010060,MAIN_LINE_PLAZA
G0085510570140,RAMP_PLAZA
S0026510010010,RAMP_PLAZA
G0004130010100,RAMP_PLAZA
G7211450020060,RAMP_PLAZA
G0065450070030,RAMP_PLAZA
S0323450010010,RAMP_PLAZA
G0075450080020,RAMP_PLAZA
G0080450070030,RAMP_PLAZA
G4218510010090,RAMP_PLAZA
S0027530020010,RAMP_PLAZA
G0085530060030,RAMP_PLAZA
G0056530090010,RAMP_PLAZA
G0056530040020,RAMP_PLAZA
G0080530040010,RAMP_PLAZA
G0015320030110,RAMP_PLAZA
G4011320020020,RAMP_PLAZA
S0045330010030,RAMP_PLAZA
S0022130010060,RAMP_PLAZA
S0014440060050,RAMP_PLAZA
G0085530070020,RAMP_PLAZA
G0004130010140,RAMP_PLAZA
G5615530050010,RAMP_PLAZA
G001N130030030,MAIN_LINE_PLAZA
G1811130020070,RAMP_PLAZA
S0010130030030,RAMP_PLAZA
S0010130020040,RAMP_PLAZA
G0045150030080,RAMP_PLAZA
G0004440030410,MAIN_LINE_PLAZA
G0015440122040,RAMP_PLAZA
G004W440030100,RAMP_PLAZA
G0094440052050,RAMP_PLAZA
G15W3440010110,RAMP_PLAZA
G0015440110030,RAMP_PLAZA
S0021440010020,RAMP_PLAZA
S0020440010100,RAMP_PLAZA
S0041440010140,RAMP_PLAZA
G1501440030030,RAMP_PLAZA
G0094440080020,RAMP_PLAZA
G15W3440040030,RAMP_PLAZA
G0045440010060,RAMP_PLAZA
G0042500040100,RAMP_PLAZA
S0011110020080,RAMP_PLAZA
S1531350020010,MAIN_LINE_PLAZA
G0042500030030,RAMP_PLAZA
G0065500020050,RAMP_PLAZA
G0076360360020,RAMP_PLAZA
S0032110010100,RAMP_PLAZA
G6011440010060,RAMP_PLAZA
G6011440010030,RAMP_PLAZA
G4501110020030,RAMP_PLAZA
G0025350060070,MAIN_LINE_PLAZA
G0015350060060,MAIN_LINE_PLAZA
G0072350010010,MAIN_LINE_PLAZA
G0030410030040,RAMP_PLAZA
G0045410100010,RAMP_PLAZA
G0055410030050,RAMP_PLAZA
S0083410020020,RAMP_PLAZA
G003W370040010,RAMP_PLAZA
S0001370020100,RAMP_PLAZA
G1511370020050,RAMP_PLAZA
G0035370030020,RAMP_PLAZA
S7602370010020,RAMP_PLAZA
G2011370010010,MAIN_LINE_PLAZA
G2011370030020,RAMP_PLAZA
G0060520050050,RAMP_PLAZA
G0076520060030,RAMP_PLAZA
G5001500010030,RAMP_PLAZA
S0046140180040,RAMP_PLAZA
G0035360070030,RAMP_PLAZA
G0060360320100,RAMP_PLAZA
G0075620040030,RAMP_PLAZA
G0075620040040,RAMP_PLAZA
S0038410020030,RAMP_PLAZA
G0018370130080,RAMP_PLAZA
S0055520020040,RAMP_PLAZA
G0078520010030,RAMP_PLAZA
S0001520010060,RAMP_PLAZA
S0062520010030,RAMP_PLAZA
G0056520030110,RAMP_PLAZA
S0010520010030,RAMP_PLAZA
S0020520010040,RAMP_PLAZA
S0020520010100,MAIN_LINE_PLAZA
S0079520010030,RAMP_PLAZA
G050S500020010,RAMP_PLAZA
G050S500030030,RAMP_PLAZA
G0025440040040,RAMP_PLAZA
G004W440040030,RAMP_PLAZA
G0075440010080,RAMP_PLAZA
S0028440010010,RAMP_PLAZA
S0011650010020,RAMP_PLAZA
G0035360120010,RAMP_PLAZA
G0615630010020,RAMP_PLAZA
G15W3350090030,MAIN_LINE_PLAZA
