ID,STATION_NAME,PROVINCE,slng,slat,statName交易,statName地图,经度差,纬度差,provName,id,statName,lng_x,lat_x,prov,Name,Province,lng_y,lat_y,STATION_ID,STATION_Name,STATION_PRO,STATION_TYPE,STATION_LNG,STATION_LAT,DATA_FROM_SOURCE
S0046360380060,抚吉路流坑,jiangxi,,,抚吉路流坑,,,,jiangxi,,,,,,流坑收费站,JIANG_XI,115.735319,27.384342,S0046360380060,抚吉路流坑,jiangxi,RAMP_PLAZA,115.735319,27.384342,0
S0030360480060,昌栗路东段上高东,jiangxi,,,昌栗路东段上高东,,,,jiangxi,,,,,,上高东收费站,JIANG_XI,114.95081299999998,28.300172,S0030360480060,昌栗路东段上高东,jiangxi,RAMP_PLAZA,114.95081299999998,28.300172,0
S0033360590030,上万路白田,jiangxi,,,上万路白田,,,,jiangxi,,,,,,白田收费站,JIANG_XI,117.308132,28.543339000000003,S0033360590030,上万路白田,jiangxi,RAMP_PLAZA,117.308132,28.543339000000003,0
G0016150030070,赤峰,neimenggu,,,赤峰,,,,neimenggu,,,,,,赤峰收费站,NEI_MENG_GU,118.862556,42.242502,G0016150030070,赤峰,neimenggu,RAMP_PLAZA,118.862556,42.242502,0
S0041440010140,黄石南,guangdong,113.257837,23.201278,黄石南,,,,guangdong,,,,,,黄石南收费站,GUANG_DONG,113.263299,23.198559,S0041440010140,黄石南,guangdong,RAMP_PLAZA,113.263299,23.198559,0
S0012110010040,天竺,beijing,116.486215,40.181608,天竺,天竺收费站,0.099155,0.133368,beijing,2110005781.0,天竺收费站,116.58537,40.04824,beijing,天竺收费站,BEI_JING,116.585369,40.048108,S0012110010040,天竺,beijing,MAIN_LINE_PLAZA,116.585369,40.048108,0
S0032110010110,东高村,beijing,117.103856,40.097392,东高村,东高村收费站,0.006404000000000001,0.001458,beijing,2110005680.0,东高村收费站,117.11026,40.09885,beijing,东高村收费站,BEI_JING,117.11033700000002,40.098872,S0032110010110,东高村,beijing,RAMP_PLAZA,117.11033700000002,40.098872,0
S0011110030070,太师屯,beijing,117.150278,40.564582,太师屯,太师屯收费站,0.005992,0.001408,beijing,2110005579.0,太师屯收费站,117.15627,40.56599,beijing,太师屯收费站,BEI_JING,117.15633,40.56597100000001,S0011110030070,太师屯,beijing,RAMP_PLAZA,117.15633,40.56597100000001,0
G4501110050090,大觉寺,beijing,116.111284,40.044171,大觉寺,大觉寺收费站,0.006376,0.001589,beijing,2110005564.0,大觉寺收费站,116.11766,40.04576,beijing,大觉寺收费站,BEI_JING,116.117808,40.04570800000001,G4501110050090,大觉寺,beijing,RAMP_PLAZA,116.117808,40.04570800000001,0
G0030620060040,武胜驿,gansu,103.188545,36.872672,武胜驿,,,,gansu,,,,,,武胜驿收费站,GAN_SU,103.190849,36.872863,G0030620060040,武胜驿,gansu,RAMP_PLAZA,103.190849,36.872863,0
G0030620140010,桥湾,gansu,96.737724,40.578524,桥湾,桥湾收费站,0.000266,0.001036,gansu,2110025970.0,桥湾收费站,96.73799,40.57956,gansu,桥湾收费站,GAN_SU,96.738008,40.57956,G0030620140010,桥湾,gansu,RAMP_PLAZA,96.738008,40.57956,0
G0030620030120,定西线,gansu,104.752355,35.46534600000001,定西线,,,,gansu,,,,,,定西收费站,GAN_SU,104.635617,35.58325,G0030620030120,定西线,gansu,RAMP_PLAZA,104.635617,35.58325,0
G7011620010100,盐官,gansu,105.497177,34.276932,盐官,盐官收费站,15.04826,3.85937,gansu,2110135094.0,盐官收费站,105.50071,34.27492,gansu,盐官收费站,GAN_SU,105.500552,34.274783,G7011620010100,盐官,gansu,RAMP_PLAZA,105.500552,34.274783,0
G8513620020040,佛崖西,gansu,105.253482,33.432444,佛崖西,佛崖西收费站,0.002728,0.001934,gansu,2110062323.0,佛崖西收费站,105.25621,33.43051,gansu,佛崖西收费站,GAN_SU,105.256155,33.43055,G8513620020040,佛崖西,gansu,RAMP_PLAZA,105.256155,33.43055,0
G0568620010010,兰永,gansu,103.214606,36.01978,兰永,,,,gansu,,,,,,兰永收费站,GAN_SU,103.216083,36.019304,G0568620010010,兰永,gansu,RAMP_PLAZA,103.216083,36.019304,0
G0036410050040,伊川北,henan,,,伊川北,伊川北收费站,,,henan,2110022538.0,伊川北收费站,112.46268,34.52118,henan,伊川北收费站,HE_NAN,112.514622,34.420965,G0036410050040,伊川北,henan,RAMP_PLAZA,112.514622,34.420965,0
S0085410020040,君召,henan,,,君召,君召收费站,,,henan,2110022841.0,君召收费站,112.82026,34.4259,henan,君召收费站,HE_NAN,112.820311,34.425873,S0085410020040,君召,henan,RAMP_PLAZA,112.820311,34.425873,0
S0085410030040,洛宁东,henan,,,洛宁东,,,,henan,,,,,,洛宁东收费站,HE_NAN,111.713606,34.391348,S0085410030040,洛宁东,henan,RAMP_PLAZA,111.713606,34.391348,0
G0050340080010,安庆北,anhui,117.014869,30.614634,安庆北,安庆北收费站,0.010809,0.009754,anhui,2110029346.0,安庆北收费站,117.00406,30.60488,anhui,安庆北收费站,AN_HUI,117.004158,30.604568,G0050340080010,安庆北,anhui,RAMP_PLAZA,117.004158,30.604568,0
G0030340010040,张庄寨,anhui,116.599775,34.141441,张庄寨,,,,anhui,,,,,,张庄寨收费站,AN_HUI,116.60503,34.139783,G0030340010040,张庄寨,anhui,RAMP_PLAZA,116.60503,34.139783,0
G0030340010050,皖豫省界,anhui,116.535136,34.151861,皖豫省界,,,,anhui,,,,,,皖豫省界收费站,AN_HUI,116.542797,34.150549,G0030340010050,皖豫省界,anhui,PROVINCE_STATION_COMMON,116.542797,34.150549,0
S4203510010060,简蒲元通,sichuan,,,简蒲元通,,,,sichuan,,,,,,元通收费站,SI_CHUAN,104.250092,30.129746,S4203510010060,简蒲元通,sichuan,RAMP_PLAZA,104.250092,30.129746,0
G0093510030020,遂渝西眉,sichuan,,,遂渝西眉,,,,sichuan,,,,,,西眉收费站,SI_CHUAN,105.64215,30.342435,G0093510030020,遂渝西眉,sichuan,RAMP_PLAZA,105.64215,30.342435,0
G0093510030010,遂渝遂宁南,sichuan,,,遂渝遂宁南,,,,sichuan,,,,,,遂宁南收费站,SI_CHUAN,105.564997,30.457431,G0093510030010,遂渝遂宁南,sichuan,RAMP_PLAZA,105.564997,30.457431,0
G0042510020030,广邻天池,sichuan,,,广邻天池,,,,sichuan,,,,,,天池收费站,SI_CHUAN,106.847382,30.398912,G0042510020030,广邻天池,sichuan,RAMP_PLAZA,106.847382,30.398912,0
G4215510010090,成自泸汪洋,sichuan,,,成自泸汪洋,,,,sichuan,,,,,,汪洋收费站,SI_CHUAN,104.371145,29.765409,G4215510010090,成自泸汪洋,sichuan,RAMP_PLAZA,104.371145,29.765409,0
S0011510020070,内遂双河,sichuan,,,内遂双河,,,,sichuan,,,,,,双河收费站,SI_CHUAN,105.139762,29.789197,S0011510020070,内遂双河,sichuan,RAMP_PLAZA,105.139762,29.789197,0
G4215510030010,成自泸潮河,sichuan,,,成自泸潮河,,,,sichuan,,,,,,潮河收费站,SI_CHUAN,105.274085,29.076591,G4215510030010,成自泸潮河,sichuan,RAMP_PLAZA,105.274085,29.076591,0
G0069450010030,武平,guangxi,106.515272,23.176527,武平,武平收费站,,,guangxi,2110067624.0,武平收费站,106.51901,23.17344,guangxi,武平收费站,GUANG_XI,106.51927,23.17305,G0069450010030,武平,guangxi,RAMP_PLAZA,106.51927,23.17305,0
G0065450040040,阳朔高田,guangxi,110.454053,24.719185,阳朔高田,,,,guangxi,,,,,,阳朔高田收费站,GUANG_XI,110.456936,24.716161,G0065450040040,阳朔高田,guangxi,RAMP_PLAZA,110.456936,24.716161,0
G0615630030020,东倾沟匝道,qinghai,,,东倾沟匝道,,,,qinghai,,,,,,东倾沟收费站,QING_HAI,99.977369,34.548534000000004,G0615630030020,东倾沟匝道,qinghai,RAMP_PLAZA,99.977369,34.548534000000004,0
G0078440020030,径义,guangdong,116.049733,23.943669,径义,径义收费站,0.006443000000000001,0.006259000000000001,guangdong,2110038053.0,径义收费站,116.04328999999998,23.93741,guangdong,径义收费站,GUANG_DONG,116.043344,23.937401,G0078440020030,径义,guangdong,RAMP_PLAZA,116.043344,23.937401,0
G0080440032050,榃滨主线,guangdong,111.40183799999998,22.818514,榃滨主线,,,,guangdong,,,,,,榃滨主线收费站,GUANG_DONG,111.406896,22.815877,G0080440032050,榃滨主线,guangdong,PROVINCE_STATION_COMMON,111.406896,22.815877,0
G2518440010080,双合水台,guangdong,112.52098,22.622957,双合水台,,,,guangdong,,,,,,双合水台收费站,GUANG_DONG,112.518627,22.626915,G2518440010080,双合水台,guangdong,RAMP_PLAZA,112.518627,22.626915,0
G0080440032040,榃滨,guangdong,111.404481,22.817955,榃滨,榃滨收费站,0.004739,0.001315,guangdong,2110057432.0,榃滨收费站,111.40922,22.81664,guangdong,榃滨收费站,GUANG_DONG,111.4092,22.816586,G0080440032040,榃滨,guangdong,RAMP_PLAZA,111.4092,22.816586,0
S0011230010020,前进,heilongjiang,128.910766,47.734685,前进,前进收费站,6.50285,0.69672,heilongjiang,2110045931.0,前进收费站,127.33415,48.00242,heilongjiang,前进收费站,HEI_LONG_JIANG,127.333981,48.002645,S0011230010020,前进,heilongjiang,RAMP_PLAZA,127.333981,48.002645,0
G1211230010050,辰清,heilongjiang,127.1512,49.92,辰清,辰清收费站,0.10778,0.76699,heilongjiang,2110020727.0,辰清收费站,127.25898,49.15301,heilongjiang,辰清收费站,HEI_LONG_JIANG,127.258877,49.153039,G1211230010050,辰清,heilongjiang,RAMP_PLAZA,127.258877,49.153039,0
S0015230010030,赵光,heilongjiang,126.445582,48.04234,赵光,赵光收费站,0.309828,0.02732,heilongjiang,2110020705.0,赵光收费站,126.75541,48.06966,heilongjiang,赵光收费站,HEI_LONG_JIANG,126.755337,48.069649,S0015230010030,赵光,heilongjiang,RAMP_PLAZA,126.755337,48.069649,0
G0025120010010,宁河,tianjin,,,宁河,宁河收费站,,,tianjin,2110003791.0,宁河收费站,117.96206,39.40339,tianjin,宁河收费站,TIAN_JIN,117.72787,39.478573,G0025120010010,宁河,tianjin,PROVINCE_STATION_COMMON,117.72787,39.478573,0
S0011120010020,中心渔港,tianjin,,,中心渔港,中心渔港收费站,,,tianjin,2110003824.0,中心渔港收费站,117.84342,39.184,tianjin,中心渔港收费站,TIAN_JIN,117.843742,39.184046,S0011120010020,中心渔港,tianjin,RAMP_PLAZA,117.843742,39.184046,0
S0011120020010,临港,tianjin,,,临港,临港收费站,,,tianjin,2110052847.0,临港收费站,117.6613,38.89277,tianjin,临港收费站,TIAN_JIN,117.661745,38.89235,S0011120020010,临港,tianjin,MAIN_LINE_PLAZA,117.661745,38.89235,0
G0025440050110,河源,guangdong,114.662057,23.715653,河源,河源收费站,6.334835,7.141435,guangdong,2110038440.0,河源收费站,114.66601,23.7127,guangdong,河源收费站,GUANG_DONG,114.665947,23.712521,G0025440050110,河源,guangdong,RAMP_PLAZA,114.665947,23.712521,0
G0040320030040,季市,jiangsu,120.321262,32.124093,季市,季市收费站,0.006802,0.003323,jiangsu,2110028228.0,季市收费站,120.31446,32.12077,jiangsu,季市收费站,JIANG_SU,120.314506,32.118527,G0040320030040,季市,jiangsu,RAMP_PLAZA,120.314506,32.118527,0
G0040320040020,杭集南,jiangsu,119.570089,32.373363,杭集南,杭集南收费站,0.006389,0.005903,jiangsu,2110046281.0,杭集南收费站,119.5637,32.367459999999994,jiangsu,杭集南收费站,JIANG_SU,119.563492,32.367715000000004,G0040320040020,杭集南,jiangsu,RAMP_PLAZA,119.563492,32.367715000000004,0
G0050320010010,苏沪主线,jiangsu,120.89948400000002,31.052838,苏沪主线,,,,jiangsu,,,,,,苏沪主线收费站,JIANG_SU,,,G0050320010010,苏沪主线,jiangsu,PROVINCE_STATION_COMMON,120.89948400000002,31.052838,1
G0085500020040,璧山南,chongqing,106.245254,29.466331,璧山南,璧山南收费站,0.005614,0.0023710000000000003,chongqing,2110000822.0,璧山南收费站,106.23964,29.46396,chongqing,璧山南收费站,CHONG_QING,106.239773,29.464029,G0085500020040,璧山南,chongqing,RAMP_PLAZA,106.239773,29.464029,0
G0085500020050,丁家,chongqing,106.155497,29.415376,丁家,丁家收费站,3.7e-05,4e-06,chongqing,2110000761.0,丁家收费站,106.15546,29.41538,chongqing,丁家收费站,CHONG_QING,106.155436,29.415421,G0085500020050,丁家,chongqing,RAMP_PLAZA,106.155436,29.415421,0
G4215520010040,元厚,guizhou,,,元厚,元厚收费站,,,guizhou,2110054191.0,元厚收费站,105.94073,28.36098,guizhou,元厚收费站,GUI_ZHOU,105.94059,28.360886,G4215520010040,元厚,guizhou,RAMP_PLAZA,105.94059,28.360886,0
G0020140380040,古城营,shanxi,112.50449,37.740905,古城营,古城营收费站,0.00675,0.000805,shanxi,2110024951.0,古城营收费站,112.51124,37.74171,shanxi,古城营收费站,SHAN_XI,112.511021,37.741482,G0020140380040,古城营,shanxi,RAMP_PLAZA,112.511021,37.741482,0
G0055140160020,代县,shanxi,112.776986,39.057369,代县,代县收费站,0.006234,0.000541,shanxi,2110025248.0,代县收费站,112.78322,39.05791,shanxi,代县收费站,SHAN_XI,112.783319,39.058093,G0055140160020,代县,shanxi,RAMP_PLAZA,112.783319,39.058093,0
G0059140610010,乡宁西,shanxi,110.802084,35.948524,乡宁西,,,,shanxi,,,,,,乡宁西收费站,SHAN_XI,110.802256,35.948029,G0059140610010,乡宁西,shanxi,RAMP_PLAZA,110.802256,35.948029,0
G0059140610020,西交口,shanxi,110.812151,35.815988,西交口,,,,shanxi,,,,,,西交口收费站,SHAN_XI,110.81198700000002,35.815698,G0059140610020,西交口,shanxi,RAMP_PLAZA,110.81198700000002,35.815698,0
S0087140750060,黄营,shanxi,110.59221,34.938541,黄营,黄营收费站,0.00836,0.003679,shanxi,2110025186.0,黄营收费站,110.60057,34.94222,shanxi,黄营收费站,SHAN_XI,110.600642,34.942236,S0087140750060,黄营,shanxi,RAMP_PLAZA,110.600642,34.942236,0
S0086140670040,润城,shanxi,112.519079,35.500124,润城,润城收费站,6.1e-05,6.6e-05,shanxi,2110025125.0,润城收费站,112.51914,35.50019,shanxi,润城收费站,SHAN_XI,112.519116,35.50005,S0086140670040,润城,shanxi,RAMP_PLAZA,112.519116,35.50005,0
G0022620030020,罗汉洞,gansu,107.481108,35.354159,罗汉洞,罗汉洞收费站,0.005261999999999999,0.000399,gansu,2110026056.0,罗汉洞收费站,107.48637,35.35376,gansu,罗汉洞收费站,GAN_SU,107.486375,35.353878,G0022620030020,罗汉洞,gansu,RAMP_PLAZA,107.486375,35.353878,0
G0045410120010,新县北,henan,,,新县北,新县北收费站,,,henan,2110022453.0,新县北收费站,114.89769,31.71823,henan,新县北收费站,HE_NAN,114.901283,31.719666,G0045410120010,新县北,henan,RAMP_PLAZA,114.901283,31.719666,0
S0063410020020,邓鄂豫鄂省界,henan,,,邓鄂豫鄂省界,,,,henan,,,,,,邓鄂豫鄂省界收费站,HE_NAN,114.28752,31.930107,S0063410020020,邓鄂豫鄂省界,henan,PROVINCE_STATION_INDEPENDENT,114.28752,31.930107,0
S0081410020010,毛堌堆,henan,,,毛堌堆,毛堌堆收费站,,,henan,2110022603.0,毛堌堆收费站,115.46278999999998,34.26756,henan,毛堌堆收费站,HE_NAN,115.462631,34.267607,S0081410020010,毛堌堆,henan,RAMP_PLAZA,115.462631,34.267607,0
S0082410020010,郑庵,henan,,,郑庵,郑庵收费站,,,henan,2110022637.0,郑庵收费站,113.91132,34.65047,henan,郑庵收费站,HE_NAN,113.911327,34.650299,S0082410020010,郑庵,henan,RAMP_PLAZA,113.911327,34.650299,0
S0088410020050,尧山,henan,,,尧山,尧山收费站,3.128108,1.386656,henan,2110022867.0,尧山收费站,112.48152,33.75456,henan,尧山收费站,HE_NAN,112.481601,33.754554,S0088410020050,尧山,henan,RAMP_PLAZA,112.481601,33.754554,0
S0032340030040,南陵西,anhui,118.280954,30.955195,南陵西,,,,anhui,,,,,,南陵西收费站,AN_HUI,118.281188,30.955285,S0032340030040,南陵西,anhui,RAMP_PLAZA,118.281188,30.955285,0
G0003340040040,横埠,anhui,117.292764,30.544843,横埠,横埠收费站,0.203816,0.366357,anhui,2110029422.0,横埠收费站,117.49658,30.9112,anhui,横埠收费站,AN_HUI,117.496473,30.911214,G0003340040040,横埠,anhui,RAMP_PLAZA,117.496473,30.911214,0
G0036340030020,黄泥岗,anhui,118.293365,32.472169,黄泥岗,黄泥岗收费站,0.005175,0.002009,anhui,2110056842.0,黄泥岗收费站,118.29854,32.47016,anhui,黄泥岗收费站,AN_HUI,118.29862,32.470178000000004,G0036340030020,黄泥岗,anhui,RAMP_PLAZA,118.29862,32.470178000000004,0
G0050340090030,宿松,anhui,116.631,30.1052,宿松,宿松收费站,0.5174300000000001,0.0731,anhui,2110029371.0,宿松收费站,116.11357,30.1783,anhui,宿松收费站,AN_HUI,116.113541,30.178408,G0050340090030,宿松,anhui,PROVINCE_STATION_INDEPENDENT,116.113541,30.178408,0
G030N610010050,泾阳北,shaanxi,108.841168,34.550375,泾阳北,,,,shaanxi,,,,,,泾阳北收费站,SHAAN_XI,108.841043,34.550155,G030N610010050,泾阳北,shaanxi,RAMP_PLAZA,108.841043,34.550155,0
G0336610010010,小沙梁,shaanxi,110.502139,39.062493,小沙梁,,,,shaanxi,,,,,,小沙梁收费站,SHAAN_XI,110.845019,39.107878,G0336610010010,小沙梁,shaanxi,MAIN_LINE_PLAZA,110.845019,39.107878,0
G0312610010010,龙驹寨,shaanxi,110.357151,33.678192,龙驹寨,,,,shaanxi,,,,,,龙驹寨收费站,SHAAN_XI,110.35666299999998,33.678638,G0312610010010,龙驹寨,shaanxi,MAIN_LINE_PLAZA,110.35666299999998,33.678638,0
G065W610010030,甘泉西,shaanxi,109.299823,36.339683,甘泉西,,,,shaanxi,,,,,,甘泉西收费站,SHAAN_XI,109.293517,36.333168,G065W610010030,甘泉西,shaanxi,RAMP_PLAZA,109.293517,36.333168,0
G2211610010040,文安驿,shaanxi,110.043056,36.863889,文安驿,,,,shaanxi,,,,,,文安驿收费站,SHAAN_XI,110.049181,36.86437100000001,G2211610010040,文安驿,shaanxi,RAMP_PLAZA,110.049181,36.86437100000001,0
S0002510010060,巴南仪陇,sichuan,,,巴南仪陇,,,,sichuan,,,,,,仪陇收费站,SI_CHUAN,106.247027,31.294007,S0002510010060,巴南仪陇,sichuan,RAMP_PLAZA,106.247027,31.294007,0
S0040510430040,遂资保石,sichuan,,,遂资保石,,,,sichuan,,,,,,保石收费站,SI_CHUAN,105.211639,30.359385,S0040510430040,遂资保石,sichuan,RAMP_PLAZA,105.211639,30.359385,0
G0010230010010,黑蒙界,heilongjiang,123.486567,47.993455,黑蒙界,黑蒙界收费站,9.3e-05,1.5e-05,heilongjiang,2110045957.0,黑蒙界收费站,123.48666,47.99344,heilongjiang,黑蒙界收费站,HEI_LONG_JIANG,,,G0010230010010,黑蒙界,heilongjiang,PROVINCE_STATION_INDEPENDENT,123.486567,47.993455,1
S0012230010030,古城,heilongjiang,125.647778,47.967222,古城,,,,heilongjiang,,,,,,古城收费站,HEI_LONG_JIANG,125.654621,47.969014,S0012230010030,古城,heilongjiang,RAMP_PLAZA,125.654621,47.969014,0
G1011230030010,佳西,heilongjiang,130.17388799999998,46.776003,佳西,佳西收费站,0.007462000000000002,0.001987,heilongjiang,2110020524.0,佳西收费站,130.18135,46.77799,heilongjiang,佳西收费站,HEI_LONG_JIANG,130.181395,46.778105,G1011230030010,佳西,heilongjiang,RAMP_PLAZA,130.181395,46.778105,0
G1001230020010,哈肇,heilongjiang,126.604996,45.865964,哈肇,哈肇收费站,0.005984000000000001,0.002006,heilongjiang,2110020599.0,哈肇收费站,126.61098,45.86797,heilongjiang,哈肇收费站,HEI_LONG_JIANG,126.611057,45.867824,G1001230020010,哈肇,heilongjiang,RAMP_PLAZA,126.611057,45.867824,0
G4512230030010,水师营,heilongjiang,124.035247,47.229679,水师营,,,,heilongjiang,,,,,,水师营收费站,HEI_LONG_JIANG,124.034836,47.224153,G4512230030010,水师营,heilongjiang,RAMP_PLAZA,124.034836,47.224153,0
G0040320030030,葛市,jiangsu,120.449618,32.139071,葛市,葛市收费站,0.0067280000000000005,0.005731,jiangsu,2110028050.0,葛市收费站,120.44289,32.133340000000004,jiangsu,葛市收费站,JIANG_SU,120.443002,32.130974,G0040320030030,葛市,jiangsu,RAMP_PLAZA,120.443002,32.130974,0
G0328320040010,江苏省宁扬一级公路十五里墩,jiangsu,119.096944,32.299444,江苏省宁扬一级公路十五里墩,,,,jiangsu,,,,,,十五里墩收费站,JIANG_SU,119.09338,32.300096999999994,G0328320040010,江苏省宁扬一级公路十五里墩,jiangsu,MAIN_LINE_PLAZA,119.09338,32.300096999999994,0
S0038320020020,常州南,jiangsu,119.970757,31.669055,常州南,,,,jiangsu,,,,,,常州南收费站,JIANG_SU,119.964149,31.663172,S0038320020020,常州南,jiangsu,RAMP_PLAZA,119.964149,31.663172,0
G0401430020010,松雅湖,hunan,,,松雅湖,松雅湖收费站,,,hunan,2110055885.0,松雅湖收费站,113.12564,28.30137,hunan,松雅湖收费站,HU_NAN,113.125434,28.301212,G0401430020010,松雅湖,hunan,MAIN_LINE_PLAZA,113.125434,28.301212,0
G0076430010030,汝城北,hunan,,,汝城北,汝城北收费站,,,hunan,2110050960.0,汝城北收费站,113.7092,25.59179,hunan,汝城北收费站,HU_NAN,113.709218,25.591832,G0076430010030,汝城北,hunan,MAIN_LINE_PLAZA,113.709218,25.591832,0
S0020430020060,洪口界,hunan,,,洪口界,洪口界收费站,,,hunan,2110069152.0,洪口界收费站,113.7119,27.947540000000004,hunan,洪口界收费站,HU_NAN,113.712205,27.947741,S0020430020060,洪口界,hunan,PROVINCE_STATION_COMMON,113.712205,27.947741,0
S0060430010010,株洲北,hunan,,,株洲北,株洲北收费站,,,hunan,2110032999.0,株洲北收费站,113.05986,27.92865,hunan,株洲北收费站,HU_NAN,113.059975,27.928721000000003,S0060430010010,株洲北,hunan,MAIN_LINE_PLAZA,113.059975,27.928721000000003,0
G0080530050030,皈朝,yunnan,105.840375,23.648061,皈朝,皈朝收费站,0.006475,0.005281,yunnan,2110015186.0,皈朝收费站,105.84685,23.64278,yunnan,皈朝收费站,YUN_NAN,105.846908,23.642805,G0080530050030,皈朝,yunnan,RAMP_PLAZA,105.846908,23.642805,0
G5611530010020,海东,yunnan,100.264734,25.72476,海东,海东收费站,0.002386,0.00607,yunnan,2110055994.0,海东收费站,100.26712,25.71869,yunnan,海东收费站,YUN_NAN,100.266939,25.718344,G5611530010020,海东,yunnan,RAMP_PLAZA,100.266939,25.718344,0
G0056530040040,兔耳,yunnan,102.919711,25.206722,兔耳,,,,yunnan,,,,,,兔耳收费站,YUN_NAN,102.922479,25.200236,G0056530040040,兔耳,yunnan,RAMP_PLAZA,102.922479,25.200236,0
G0085530040020,待补,yunnan,103.399512,26.201532,待补,待补收费站,0.004278,0.006492,yunnan,2110015283.0,待补收费站,103.40379,26.19504,yunnan,待补收费站,YUN_NAN,103.403747,26.194885,G0085530040020,待补,yunnan,RAMP_PLAZA,103.403747,26.194885,0
G0007650030070,奇台,xinjiang,89.57129300000003,43.920722,奇台,奇台收费站,0.006583,0.005592,xinjiang,2110068908.0,奇台收费站,89.56470999999998,43.91513,xinjiang,奇台收费站,XIN_JIANG,89.564491,43.915066,G0007650030070,奇台,xinjiang,RAMP_PLAZA,89.564491,43.915066,0
G0006630050020,倒淌河匝道,qinghai,,,倒淌河匝道,,,,qinghai,,,,,,倒淌河收费站,QING_HAI,100.979299,36.398575,G0006630050020,倒淌河匝道,qinghai,RAMP_PLAZA,100.979299,36.398575,0
G0612630020030,乌兰西匝道,qinghai,,,乌兰西匝道,,,,qinghai,,,,,,乌兰西收费站,QING_HAI,98.429864,36.957695,G0612630020030,乌兰西匝道,qinghai,RAMP_PLAZA,98.429864,36.957695,0
S0032110010120,稻地,beijing,117.135422,40.115185,稻地,稻地收费站,0.006737999999999999,0.002245,beijing,2110005600.0,稻地收费站,117.14216,40.11743,beijing,稻地收费站,BEI_JING,117.141956,40.117254,S0032110010120,稻地,beijing,RAMP_PLAZA,117.141956,40.117254,0
S0032110010030,李桥,beijing,116.680645,40.038968,李桥,李桥收费站,0.004915,0.000372,beijing,2110005587.0,李桥收费站,116.68556,40.03934,beijing,李桥收费站,BEI_JING,116.685657,40.039348,S0032110010030,李桥,beijing,RAMP_PLAZA,116.685657,40.039348,0
G4501110020020,土桥,beijing,116.69503799999998,39.863072,土桥,土桥收费站,8.274028999999999,4.885354,beijing,2110005724.0,土桥收费站,116.70481,39.86641,beijing,土桥收费站,BEI_JING,116.705104,39.866523,G4501110020020,土桥,beijing,RAMP_PLAZA,116.705104,39.866523,0
G4501110010010,张喜庄,beijing,116.544893,40.143886,张喜庄,张喜庄收费站,0.009977,0.0017739999999999995,beijing,2110005813.0,张喜庄收费站,116.55487,40.14566,beijing,张喜庄收费站,BEI_JING,116.554736,40.145633,G4501110010010,张喜庄,beijing,RAMP_PLAZA,116.554736,40.145633,0
G0045110010120,大礼路,beijing,116.31872,39.55328,大礼路,大礼路收费站,0.00612,0.00129,beijing,2110005650.0,大礼路收费站,116.32484,39.55457,beijing,大礼路收费站,BEI_JING,116.324233,39.554499,G0045110010120,大礼路,beijing,RAMP_PLAZA,116.324233,39.554499,0
G0045110010040,大兴工业区,beijing,116.337876,39.756357,大兴工业区,大兴工业区收费站,0.005984000000000001,0.001363,beijing,2110005626.0,大兴工业区收费站,116.34386,39.75772,beijing,大兴工业区收费站,BEI_JING,116.344018,39.757649,G0045110010040,大兴工业区,beijing,RAMP_PLAZA,116.344018,39.757649,0
G0007110020030,西山口,beijing,116.171853,40.245902,西山口,西山口收费站,0.006377000000000001,0.0012779999999999998,beijing,2110005749.0,西山口收费站,116.17823,40.24718,beijing,西山口收费站,BEI_JING,116.178266,40.247155,G0007110020030,西山口,beijing,RAMP_PLAZA,116.178266,40.247155,0
G0007110010010,京新沙河,beijing,116.237122,40.19546,京新沙河,,,,beijing,,,,,,沙河收费站,BEI_JING,116.243299,40.111001,G0007110010010,京新沙河,beijing,MAIN_LINE_PLAZA,116.243299,40.111001,0
G0006110010040,西三旗,beijing,116.330057,40.043936,西三旗,西三旗收费站,0.006183,0.001434,beijing,2110005794.0,西三旗收费站,116.33624,40.04537,beijing,西三旗收费站,BEI_JING,116.336764,40.04561,G0006110010040,西三旗,beijing,RAMP_PLAZA,116.336764,40.04561,0
G0005110010100,张坊,beijing,115.747765,39.554189,张坊,张坊收费站,,,beijing,2110068256.0,张坊收费站,115.75411,39.55551,beijing,张坊收费站,BEI_JING,115.75428,39.555478,G0005110010100,张坊,beijing,RAMP_PLAZA,115.75428,39.555478,0
G0001110010020,台湖,beijing,116.617584,39.85403,台湖,台湖收费站,0.019634,0.03726,beijing,2110005718.0,台湖收费站,116.59795,39.81677,beijing,台湖收费站,BEI_JING,116.622871,39.855219,G0001110010020,台湖,beijing,RAMP_PLAZA,116.622871,39.855219,0
S0049410080010,春水,henan,,,春水,春水收费站,,,henan,2110022398.0,春水收费站,113.44815,33.03493,henan,春水收费站,HE_NAN,113.448124,33.034976,S0049410080010,春水,henan,RAMP_PLAZA,113.448124,33.034976,0
S0059410040020,朱阳关,henan,,,朱阳关,,,,henan,,,,,,朱阳关收费站,HE_NAN,111.146076,33.718979,S0059410040020,朱阳关,henan,RAMP_PLAZA,111.146076,33.718979,0
G0055410040020,汝鑫刘店,henan,,,汝鑫刘店,,,,henan,,,,,,汝鑫刘店收费站,HE_NAN,112.590101,34.111159,G0055410040020,汝鑫刘店,henan,RAMP_PLAZA,112.590101,34.111159,0
