"ID","Name","Province","lng","lat"
"G5001500020010","珞璜收费站","CHONG_QING","106.478223","29.272615"
"S0004440010090","黄埔收费站","GUANG_DONG","113.491841","23.093349"
"S0005440031010","金白收费站","GUANG_DONG","112.897311","22.976164"
"G0015440070020","水朗收费站","GUANG_DONG","113.969950","22.689732"
"G0015440040100","坑梓收费站","GUANG_DONG","114.365052","22.738908"
"G0004130010090","保定收费站","HE_BEI","115.585600","38.870768"
"G0004440030010","黄村收费站","GUANG_DONG","113.403878","23.144045"
"G0080450040020","木格收费站","GUANG_XI","109.739540","22.871724"
"G7212450040010","木梓收费站","GUANG_XI","109.656307","22.785141"
"S0031450020010","柳江收费站","GUANG_XI","109.297966","24.248426"
"G0075450070010","钦州港收费站","GUANG_XI","108.664060","21.890394"
"G0025130060020","唐山西收费站","HE_BEI","118.080004","39.628066"
"G0060330010040","嘉兴东收费站","ZHE_JIANG","120.865650","30.740832"
"S0026330010130","埠头收费站","ZHE_JIANG","120.534434","28.783048"
"G0025330040100","金华东收费站","ZHE_JIANG","119.716591","29.157613"
"G0015330040040","掌起收费站","ZHE_JIANG","121.442934","30.133303"
"G15W3330010030","咸祥收费站","ZHE_JIANG","121.781057","29.655652"
"G0056330010110","玲珑收费站","ZHE_JIANG","119.662976","30.200131"
"S0026330010100","马宅收费站","ZHE_JIANG","120.363235","29.080593"
"G0004420010120","军山收费站","HU_BEI","114.116481","30.384018"
"G0004420010130","金口收费站","HU_BEI","114.163351","30.355777"
"G0004420010190","咸宁南收费站","HU_BEI","114.199403","29.878167"
"G0050420050100","恩施收费站","HU_BEI","109.538071","30.306644"
"G0055420020060","荆门北收费站","HU_BEI","112.271531","31.036985"
"G0055420020090","十里收费站","HU_BEI","112.212393","30.591336"
"G0055420060020","公安收费站","HU_BEI","112.158825","30.050222"
"G0056420010040","排市收费站","HU_BEI","115.057405","29.716578"
"G0056420010130","鄂湘收费站","HU_BEI","113.682381","29.299556"
"G0059420040020","当阳北收费站","HU_BEI","111.663307","30.856200"
"G0059420050010","鸦南收费站","HU_BEI","111.593619","30.623269"
"G6911420020020","宣恩收费站","HU_BEI","109.449897","30.019806"
"G0070420060080","六里坪收费站","HU_BEI","110.975957","32.538093"
"S0001420010020","乔店收费站","HU_BEI","114.319421","30.782494"
"S0033420010030","马桥收费站","HU_BEI","114.367752","29.814124"
"S0074420010020","监利北收费站","HU_BEI","112.923809","29.933124"
"G0042500040080","澄溪收费站","CHONG_QING","107.291028","30.216674"
"G0015440090070","陈山收费站","GUANG_DONG","112.991566","22.738995"
"G0015350010010","沈海闽浙收费站","FU_JIAN","120.222595","27.347132"
"S0010350020020","延平峡阳收费站","FU_JIAN","117.927948","26.755918"
"S0010350030020","延平南山收费站","FU_JIAN","118.319910","26.577007"
"G1502350020020","石狮收费站","FU_JIAN","118.630593","24.768631"
"G1502350040010","南安收费站","FU_JIAN","118.444460","24.944966"
"G1514350010050","将口收费站","FU_JIAN","118.101650","27.456921"
"G15W3350090050","平和灵通山收费站","FU_JIAN","117.155445","24.105465"
"G0015350060050","翔安收费站","FU_JIAN","118.233095","24.686634"
"G0045230010030","五厂收费站","HEI_LONG_JIANG","124.968755","46.250008"
"G0010230040020","阿城收费站","HEI_LONG_JIANG","126.965764","45.515813"
"G0001220010010","五里坡收费站","JI_LIN","124.417494","43.105108"
"G0012220010130","查干湖收费站","JI_LIN","124.543421","45.276516"
"G0012220050100","延吉北收费站","JI_LIN","129.491193","42.992291"
"G0025220030020","双辽南收费站","JI_LIN","123.608027","43.462417"
"G0045220020070","新安收费站","JI_LIN","123.906351","44.050134"
"G1202220010020","松原大路收费站","JI_LIN","124.729931","45.167984"
"S1116220010010","汪清收费站","JI_LIN","129.685090","43.331891"
"G2002140330020","旧街收费站","SHAN_XI","113.367459","37.870062"
"G0005140290010","郝家庄收费站","SHAN_XI","113.724293","38.054764"
"G0611630020020","古城收费站","QING_HAI","102.001311","36.355075"
"G0613630010070","花石峡收费站","QING_HAI","98.862784","35.112372"
"G3011630020010","锡铁山收费站","QING_HAI","95.506332","37.305466"
"S0015110010020","牛堡屯收费站","BEI_JING","116.664630","39.763146"
"G4501110070010","高教园区收费站","BEI_JING","116.290345","40.177217"
"G0030620030060","武山收费站","GAN_SU","104.918266","34.729345"
"S0014620010020","首阳收费站","GAN_SU","104.423860","35.093786"
"G0030410030090","荥阳收费站","HE_NAN","113.375129","34.866303"
"G0004410040010","薛店收费站","HE_NAN","113.807746","34.499251"
"S0026410010080","浚县西收费站","HE_NAN","114.498860","35.729322"
"S0032410070020","鹿邑收费站","HE_NAN","115.513769","33.921586"
"G0072450080020","六景收费站","GUANG_XI","108.896028","22.872896"
"G0080450070020","阳圩收费站","GUANG_XI","106.452951","23.912907"
"G0072450030030","灵川西收费站","GUANG_XI","110.307695","25.406459"
"G7212450030010","贵港东收费站","GUANG_XI","109.780451","23.121772"
"G0065450120030","旺田省界收费站","GUANG_XI","110.986065","22.663544"
"G0093500010050","少云收费站","CHONG_QING","105.998851","29.949749"
"G050S500040020","双河口收费站","CHONG_QING","106.924828","29.637162"
"G0005610030020","户县收费站","SHAAN_XI","108.677443","34.103748"
"G0022610010100","陕西富县收费站","SHAAN_XI","108.724787","36.097097"
"G0030610030090","绛帐收费站","SHAAN_XI","107.949874","34.264168"
"G8513620020030","佛崖东收费站","GAN_SU","105.270042","33.432735"
"G0030620030030","甘谷收费站","GAN_SU","105.300394","34.742498"
"G0040610020010","商洛收费站","SHAAN_XI","109.979834","33.864260"
"G0070610020030","杨斜收费站","SHAAN_XI","109.662085","33.856788"
"S0015610010030","安崖收费站","SHAAN_XI","110.308872","38.375979"
"S0030640010010","宁东主线收费站","NING_XIA","106.585523","38.203002"
"S0004130010030","滦南收费站","HE_BEI","118.664050","39.477731"
"G4512230030070","街基收费站","HEI_LONG_JIANG","123.406686","46.301344"
"G0002320060090","陆家收费站","JIANG_SU","121.060395","31.330003"
"G0025320040030","马坝西收费站","JIANG_SU","118.753178","32.972916"
"S0029320010020","盐城北收费站","JIANG_SU","120.096121","33.444290"
"G5513430010720","泉交河收费站","HU_NAN","112.490379","28.451792"
"G04W2430020040","白箬铺收费站","HU_NAN","112.759746","28.205196"
"G0072430030520","古城收费站","HU_NAN","112.773508","26.839674"
"G0056430040020","乌云界收费站","HU_NAN","111.305801","28.677956"
"G0056430040090","吉首东收费站","HU_NAN","109.787471","28.262386"
"S0020430010040","古港收费站","HU_NAN","113.786832","28.300327"
"G0085530060030","江底北收费站","YUN_NAN","103.608795","27.015195"
"G5615530030030","老寨收费站","YUN_NAN","103.792628","23.420962"
"G0056530090110","辛街收费站","YUN_NAN","99.122622","25.003161"
"G5601530010040","桃园收费站","YUN_NAN","102.693477","25.152244"
"S0241530010050","洛羊收费站","YUN_NAN","102.825535","24.963758"
"G8511530010130","九龙池收费站","YUN_NAN","102.540844","24.394669"
"S0051130020020","唐海东收费站","HE_BEI","118.554390","39.273929"
"G5001500020080","曾家收费站","CHONG_QING","106.287480","29.557144"
"S0001520010070","石板哨收费站","GUI_ZHOU","106.616218","26.466361"
"G0030620010040","利桥收费站","GAN_SU","106.390668","34.300427"
"G0007620010020","马鬃山北收费站","GAN_SU","97.059978","41.860620"
"S0013620010020","中川收费站","GAN_SU","103.607193","36.448813"
"S0014620010010","陇西收费站","GAN_SU","104.631467","35.019583"
"G4215510030070","法王寺收费站","SI_CHUAN","105.697751","28.663064"
"G1816640020020","黄羊滩收费站","NING_XIA","106.009789","38.342027"
"G1816640020060","甘塘收费站","NING_XIA","104.523079","37.451277"
"G0025320020040","灌云西收费站","JIANG_SU","119.219554","34.297281"
"S0055320020020","溧水开发区收费站","JIANG_SU","119.013597","31.675496"
"G0056530030040","马龙收费站","YUN_NAN","103.565813","25.433860"
"G8511530010110","清水河收费站","YUN_NAN","102.574787","24.553128"
"G0005530010030","迤纳厂收费站","YUN_NAN","102.246830","25.526905"
"S0039530010030","松桂收费站","YUN_NAN","100.184310","26.370706"
"S0050530010020","庄家塘收费站","YUN_NAN","102.696571","24.965749"
"G0018120020010","津文收费站","TIAN_JIN","117.094459","39.027681"
"S0013450010010","桂湘富川收费站","GUANG_XI","111.347455","25.098746"
"S0011340010030","繁昌北收费站","AN_HUI","118.214430","31.124716"
"S0020430040030","马迹塘东收费站","HU_NAN","111.789875","28.478343"
"G0078530010060","长底收费站","YUN_NAN","104.483193","25.029907"
"G5615530050020","大屯收费站","YUN_NAN","103.233770","23.414661"
"G15W3440020030","三栋收费站","GUANG_DONG","114.459498","22.968885"
"G0094440060010","观澜收费站","GUANG_DONG","114.034041","22.733142"
"G6011440010040","南雄收费站","GUANG_DONG","114.292226","25.141131"
"G0030610050030","陈仓收费站","SHAAN_XI","106.873689","34.390543"
"G0030620030130","定西南收费站","GAN_SU","104.751994","35.462951"
"G0015350090050","云霄收费站","FU_JIAN","117.409964","23.945715"
"G1514350010020","武夷山北收费站","FU_JIAN","117.972290","27.795818"
"G1514350020010","白云山收费站","FU_JIAN","119.555125","27.054950"
"G1514350020030","白水洋收费站","FU_JIAN","119.031778","27.021314"
"G0004410040030","新郑收费站","HE_NAN","113.802999","34.376187"
"G4513210010060","北镇收费站","LIAO_NING","121.828687","41.598597"
"G0030610010080","渭南东收费站","SHAAN_XI","109.536717","34.491455"
"G0022610010030","宜川收费站","SHAAN_XI","110.145369","36.011569"
"G0085510040110","宜宾机场收费站","SI_CHUAN","104.588423","28.774246"
"G0010230040110","尚志收费站","HEI_LONG_JIANG","127.989224","45.188276"
"S0402230020090","城子河收费站","HEI_LONG_JIANG","131.008135","45.313360"
"G0002320050010","江阴北收费站","JIANG_SU","120.286242","31.926120"
"G0002320050040","璜塘收费站","JIANG_SU","120.326255","31.762836"
"G0015320060020","太仓主线收费站","JIANG_SU","121.142068","31.496670"
"G0030320010080","邳州西收费站","JIANG_SU","117.889626","34.258353"
"G0030320010100","东探收费站","JIANG_SU","117.574941","34.237436"
"G0040320020010","大生收费站","JIANG_SU","121.551122","31.894574"
"S0049320020040","泗洪南收费站","JIANG_SU","118.176804","33.419826"
"S0058320010030","张浦收费站","JIANG_SU","120.965207","31.214196"
"G0040310010010","沪苏收费站","SHANG_HAI","121.657508","31.663698"
"G0085500020110","荣昌西收费站","CHONG_QING","105.476661","29.406548"
"G0042500040040","梁平收费站","CHONG_QING","107.779070","30.653185"
"G0065500010010","草坝场收费站","CHONG_QING","106.841758","30.022752"
"G0076520020040","以那收费站","GUI_ZHOU","105.704103","26.797081"
"S0107610010010","谭家收费站","SHAAN_XI","109.170927","34.665116"
"S0032610010030","王家砭收费站","SHAAN_XI","110.239834","38.252590"
"G0030620060080","古浪收费站","GAN_SU","102.897994","37.491961"
"S0060640010020","西吉东收费站","NING_XIA","105.812965","35.971459"
"G1111230030030","康金收费站","HEI_LONG_JIANG","126.767387","46.182634"
"G0002320010100","宝应泾河收费站","JIANG_SU","119.292065","33.352518"
"G0002320020010","泰州收费站","JIANG_SU","119.925571","32.342678"
"G0025320020010","宋跳收费站","JIANG_SU","119.219032","34.637948"
"G0323530010050","坝心收费站","YUN_NAN","102.636441","23.646511"
"S0027530010020","呈贡南收费站","YUN_NAN","102.884060","24.847185"
"G0080530010020","长湖收费站","YUN_NAN","103.325838","24.649851"
"S0241530010020","两面寺收费站","YUN_NAN","102.804182","25.034735"
"G6517450010020","藤县北收费站","GUANG_XI","110.738862","23.569545"
"S0032440011020","崖南收费站","GUANG_DONG","113.072269","22.196214"
"G0020610030060","定边收费站","SHAAN_XI","107.591286","37.633013"
"G0030410010070","宁陵收费站","HE_NAN","115.321372","34.481882"
"G0030410040080","新安西收费站","HE_NAN","112.086820","34.759701"
"G0020610010020","吴堡收费站","SHAAN_XI","110.687661","37.459056"
"G0020610030040","安边收费站","SHAAN_XI","108.066053","37.532378"
"G0030610030110","太白山收费站","SHAAN_XI","107.921363","34.261302"
"G0030610030050","咸阳西收费站","SHAAN_XI","108.655590","34.296661"
"G0065610070030","宜君收费站","SHAAN_XI","109.114348","35.435171"
"G0065610010030","小壕兔收费站","SHAAN_XI","109.688762","38.740885"
"G0069610010050","淳化北收费站","SHAAN_XI","108.522662","34.875448"
"G065E610010040","鱼河收费站","SHAAN_XI","109.875597","37.974881"
"G1812610030010","神木收费站","SHAAN_XI","110.444082","38.846612"
"G2211610010050","甘谷驿收费站","SHAAN_XI","109.821364","36.706773"
"G3511610010030","石门收费站","SHAAN_XI","108.554327","35.049989"
"G7011610020090","新街子收费站","SHAAN_XI","106.837845","33.187312"
"G0095130060010","涿鹿收费站","HE_BEI","115.260114","40.381668"
"G0005130050010","南防口收费站","HE_BEI","114.113013","38.165558"
"G0045130020030","衡水南收费站","HE_BEI","115.732563","37.606631"
"S0020430020030","浏阳西收费站","HU_NAN","113.569764","28.152509"
"G04W2430050050","临武收费站","HU_NAN","112.602602","25.294427"
"G5001500010070","广阳收费站","CHONG_QING","106.764636","29.577969"
"S0055520010030","坛厂收费站","GUI_ZHOU","106.421287","27.733857"
"G0056520030030","泮水收费站","GUI_ZHOU","106.377009","27.518970"
"S0050520010110","龙场收费站","GUI_ZHOU","105.509046","25.458881"
"G0060520010030","岑巩收费站","GUI_ZHOU","108.811625","27.181163"
"G0056520040080","六盘水东收费站","GUI_ZHOU","104.967682","26.524335"
"S0008440020130","封开东收费站","GUANG_DONG","111.542032","23.377678"
"S0023440010070","惠州东收费站","GUANG_DONG","114.488257","23.053329"
"S0021440010010","亚婆角收费站","GUANG_DONG","114.744197","22.806899"
"G0005130020030","顺平北收费站","HE_BEI","115.165043","38.896536"
"S0022130010020","成安收费站","HE_BEI","114.676509","36.414884"
"G0004130010170","藁城北收费站","HE_BEI","114.783750","38.152523"
"G0080450010010","桂东收费站","GUANG_XI","111.309680","23.323222"
"S0060450010020","上思收费站","GUANG_XI","108.007195","22.174946"
"G0080450040010","云表收费站","GUANG_XI","109.378768","22.881619"
"G0076450020060","三江北收费站","GUANG_XI","109.618238","25.826156"
"G0615630030050","江千收费站","QING_HAI","100.595903","34.178172"
"G0094440010060","三坑收费站","GUANG_DONG","113.059671","23.441485"
"G0080440032010","宋桂收费站","GUANG_DONG","111.780875","22.877836"
"G0006640010060","四十里店收费站","NING_XIA","106.343499","38.656097"
"G0005130020040","满城收费站","HE_BEI","115.241582","38.952189"
"G0065500060010","黔江西收费站","CHONG_QING","108.701898","29.527477"
"G0006630070050","伊克高里收费站","QING_HAI","97.511900","36.048394"
"G0045150020020","通辽南收费站","NEI_MENG_GU","122.234411","43.542732"
"G0016150030030","乌丹收费站","NEI_MENG_GU","118.985388","42.946287"
"S0015440010020","沙涌收费站","GUANG_DONG","113.170555","23.138827"
"G0004440020100","鳌头收费站","GUANG_DONG","113.472617","23.583409"
"S0005440010020","朱山岗收费站","GUANG_DONG","113.366727","22.986619"
"G0035440010080","大坪收费站","GUANG_DONG","114.046076","22.775615"
"G0065440010010","粤桂省界收费站","GUANG_DONG","110.971680","22.557434"
"G15W3440010060","广太收费站","GUANG_DONG","116.258048","23.467879"
"G0015440100110","阳江收费站","GUANG_DONG","111.963655","21.903720"
"S0032410010010","豫皖界收费站","HE_NAN","115.320705","33.303849"
"S0059410030010","西簧收费站","HE_NAN","111.144420","33.252510"
"G0018370020020","北海收费站","SHAN_DONG","121.933747","37.464682"
"G0025370020060","沂山收费站","SHAN_DONG","118.713486","36.246777"
"S0019370010070","惜福收费站","SHAN_DONG","120.519400","36.330805"
"G0004130030030","元氏收费站","HE_BEI","114.607109","37.755989"
"G1811130020070","大陈庄收费站","HE_BEI","116.126869","38.103628"
"G0022130020040","龙虎收费站","HE_BEI","113.891850","36.646535"
"G0095130010030","隆化收费站","HE_BEI","117.647572","41.188114"
"G0095130030040","香河西收费站","HE_BEI","116.950032","39.848832"
"G0004130020040","赵县西收费站","HE_BEI","114.675565","37.762062"
"G0004130020130","邯郸收费站","HE_BEI","114.547162","36.652907"
"G1811130010060","黄骅港收费站","HE_BEI","117.709814","38.276276"
"S0038320040040","横溪收费站","JIANG_SU","118.749991","31.682580"
"S0058320010050","车坊收费站","JIANG_SU","120.779885","31.240979"
"S0065320010010","双沟东收费站","JIANG_SU","117.646051","34.024546"
"G4011320020030","金坛西收费站","JIANG_SU","119.427080","31.738938"
"G0002120010040","杨柳青收费站","TIAN_JIN","117.021300","39.087765"
"S0098410010050","内乡西收费站","HE_NAN","111.797608","33.066573"
"S0026330010020","诸暨北收费站","ZHE_JIANG","120.281193","29.786437"
"S0026330010090","横店收费站","ZHE_JIANG","120.378966","29.158249"
"G0092330010080","上虞收费站","ZHE_JIANG","120.900106","30.048326"
"G0015330010070","海盐收费站","ZHE_JIANG","120.937800","30.575740"
"S0024330010010","上虞道墟收费站","ZHE_JIANG","120.795380","30.036469"
"G015W330050030","蒿坝收费站","ZHE_JIANG","120.848095","29.975542"
"S0004310010050","海湾路收费站","SHANG_HAI","121.494827","30.856490"
"G0060310010040","枫泾收费站","SHANG_HAI","121.036569","30.891488"
"G015W330040010","滨海新城北收费站","ZHE_JIANG","120.777479","30.199316"
"G0060330010130","许村收费站","ZHE_JIANG","120.361923","30.419275"
"G0016150010010","锡林浩特南收费站","NEI_MENG_GU","116.192899","43.881007"
"S0027150010130","三号地收费站","NEI_MENG_GU","115.026560","41.641579"
"G0045150020050","八仙筒收费站","NEI_MENG_GU","121.152452","43.121662"
"G0005610010020","龙门收费站","SHAAN_XI","110.520459","35.570344"
"G0022610010070","张村驿收费站","SHAAN_XI","109.155776","35.887143"
"G0030610030130","杨凌西收费站","SHAAN_XI","108.028182","34.267641"
"G0065610050030","沿河湾西收费站","SHAAN_XI","109.354643","36.763261"
"G0030620090010","永昌南收费站","GAN_SU","101.996428","38.236837"
"G0030620060070","古丰收费站","GAN_SU","102.855828","37.442026"
"S0012340020020","颍上收费站","AN_HUI","116.331456","32.653251"
"G0003340010050","蚌埠西收费站","AN_HUI","117.255302","32.970817"
"G0003340060040","太平湖收费站","AN_HUI","117.980907","30.319062"
"G0003340070030","屯溪西收费站","AN_HUI","118.236605","29.769119"
"G0036340030040","汊河新区收费站","AN_HUI","118.551204","32.306493"
"S0006340010020","亳州北收费站","AN_HUI","115.761186","33.923244"
"S0032340010010","无为西收费站","AN_HUI","117.849982","31.221189"
"S0005340020020","皖浙千秋关收费站","AN_HUI","119.268918","30.400434"
"G0030610030140","眉县收费站","SHAAN_XI","107.720004","34.303072"
"G0065610070010","黄陵收费站","SHAAN_XI","109.229932","35.575394"
"G0040610010050","竹林关收费站","SHAAN_XI","110.445195","33.471425"
"G0040610020080","华胥收费站","SHAAN_XI","109.239203","34.218429"
"G0065610030030","乔沟湾收费站","SHAAN_XI","108.917439","37.427658"
"G0075500050030","安稳收费站","CHONG_QING","106.774109","28.658813"
"G4513210010070","沟帮子收费站","LIAO_NING","121.862797","41.365648"
"G0070610010050","山阳收费站","SHAAN_XI","109.878485","33.544648"
"G0065610090010","韦曲收费站","SHAAN_XI","109.001281","34.154018"
"G0070610010030","天竺山收费站","SHAAN_XI","110.080408","33.385466"
"G0018150020020","薛家湾东收费站","NEI_MENG_GU","111.277815","39.811720"
"G0007150030090","达来呼布收费站","NEI_MENG_GU","101.006999","41.892568"
"G0050340050020","繁昌收费站","AN_HUI","118.220113","31.054743"
"G0050340040030","芜湖东收费站","AN_HUI","118.478361","31.374125"
"G0003340010010","淮北收费站","AN_HUI","116.857693","33.884065"
"G0003340070020","岩寺收费站","AN_HUI","118.272306","29.855439"
"G003W340030020","安丰塘收费站","AN_HUI","116.761694","32.317559"
"S0021340010020","砀山北收费站","AN_HUI","116.353374","34.525219"
"G0036340010060","太和收费站","AN_HUI","115.597644","33.228340"
"G5011340020010","芜湖收费站","AN_HUI","118.374850","31.386927"
"S0002510010090","古楼收费站","SI_CHUAN","105.984755","31.161847"
"G0006640010120","关马湖收费站","NING_XIA","106.132472","37.863168"
"G0075450050020","那马收费站","GUANG_XI","108.394782","22.626271"
"G0076450010020","文市收费站","GUANG_XI","111.219235","25.674794"
"G0078450080080","沙梨收费站","GUANG_XI","105.658326","24.715444"
"G7211450020040","渠旧收费站","GUANG_XI","107.571045","22.456237"
"G04W2440020070","神山收费站","GUANG_DONG","113.198986","23.334722"
"G04W2440020060","新华收费站","GUANG_DONG","113.189540","23.377032"
"S0032440013020","雅韶收费站","GUANG_DONG","112.065050","21.823840"
"G1501440020010","和顺收费站","GUANG_DONG","113.135733","23.303938"
"G2518440010020","金鸡收费站","GUANG_DONG","111.826685","22.756872"
"G001N120010030","邦均收费站","TIAN_JIN","117.306926","39.987357"
"G2501120010060","陈嘴收费站","TIAN_JIN","117.018273","39.285218"
"S0101500080010","双石收费站","CHONG_QING","105.871545","29.405636"
"S0311350020010","浦建闽浙收费站","FU_JIAN","118.761085","27.860433"
"G0072350010060","泉州西收费站","FU_JIAN","118.509727","24.919895"
"G0040410020060","唐河西收费站","HE_NAN","112.710787","32.778957"
"S0017340020010","淮南西收费站","AN_HUI","116.838441","32.580834"
"G0035340010040","太和东收费站","AN_HUI","115.884305","33.328033"
"G003W340010010","涡阳北收费站","AN_HUI","116.349139","33.615913"
"G0040340020010","肥东收费站","AN_HUI","117.497328","31.871002"
"G0040340010010","吴庄收费站","AN_HUI","118.359752","32.115795"
"G0001210060010","锦州收费站","LIAO_NING","121.103671","40.991198"
"G0001210060060","沙后所收费站","LIAO_NING","120.536535","40.486380"
"G0011210020010","前阳收费站","LIAO_NING","124.202045","40.009924"
"G0011210030050","城子坦收费站","LIAO_NING","122.479917","39.533479"
"G0015210010280","炮台收费站","LIAO_NING","121.810069","39.487185"
"G0016210030010","盘锦收费站","LIAO_NING","121.996111","41.115449"
"G0025210020180","三十家子东收费站","LIAO_NING","119.095188","41.001744"
"G0091210030020","陶屯收费站","LIAO_NING","123.178061","42.193512"
"G1113210020060","谟家堡收费站","LIAO_NING","123.298528","41.725017"
"S0010210010030","永陵收费站","LIAO_NING","124.804140","41.699563"
"S0020210010010","灯塔南收费站","LIAO_NING","123.248600","41.411258"
"S0023210010030","大连港收费站","LIAO_NING","121.833886","39.071310"
"S0026210010030","小德营子收费站","LIAO_NING","120.152888","40.820074"
"G1211230010030","西岗子收费站","HEI_LONG_JIANG","127.408805","49.910162"
"G0040320040030","扬州广陵收费站","JIANG_SU","119.512236","32.353806"
"G0040320040080","横梁北收费站","JIANG_SU","118.975111","32.345295"
"G2501320020010","横梁收费站","JIANG_SU","118.961401","32.315448"
"S0029320010010","青墩收费站","JIANG_SU","120.187154","33.495300"
"S0041430010010","学士收费站","HU_NAN","112.893219","28.141266"
"S0040430010010","长沙东收费站","HU_NAN","113.201926","28.186351"
"G0004430010090","广福收费站","HU_NAN","113.191329","28.458810"
"S1701530010010","曲靖东收费站","YUN_NAN","103.896720","25.517825"
"G5611530010120","丽江西收费站","YUN_NAN","100.162943","26.867279"
"G0085530010060","豆沙关收费站","YUN_NAN","104.107646","28.040598"
"G8511530050080","野象谷南收费站","YUN_NAN","100.873184","22.167987"
"G8511530030030","南溪收费站","YUN_NAN","101.763350","23.552174"
"G0056530080040","天申堂收费站","YUN_NAN","101.011477","25.326144"
"G8511530020050","化念收费站","YUN_NAN","102.216352","24.044639"
"G0015310030020","金山新城收费站","SHANG_HAI","121.329173","30.773203"
"G0015310020010","沪翔高速收费站","SHANG_HAI","121.266055","31.316732"
"S0026310010030","香花桥收费站","SHANG_HAI","121.092999","31.223485"
"S0101500040040","通惠收费站","CHONG_QING","106.717513","29.041452"
"G5013500010070","三驱收费站","CHONG_QING","105.605729","29.680259"
"S0101500080080","铜梁西收费站","CHONG_QING","106.042638","29.849466"
"S0101500080020","三教收费站","CHONG_QING","105.862635","29.495125"
"S0063500010010","秀山南收费站","CHONG_QING","109.023852","28.356554"
"G0015440010060","湖心收费站","GUANG_DONG","116.730663","23.486388"
"G0035440020120","石湾收费站","GUANG_DONG","113.915792","23.196970"
"G0006620010030","王家山收费站","GAN_SU","104.828310","36.908871"
"G0018150010030","清水河南收费站","NEI_MENG_GU","111.678895","39.758276"
"G0065150030030","康巴什收费站","NEI_MENG_GU","109.861502","39.573366"
"G0007150020020","陕坝收费站","NEI_MENG_GU","107.109754","40.924410"
"S0031150030050","大饭铺收费站","NEI_MENG_GU","111.133543","39.799270"
"S0012340010030","阜南收费站","AN_HUI","115.703916","32.786912"
"G0003340080040","黄山收费站","AN_HUI","118.305239","29.434669"
"S0032340030020","珩琅山收费站","AN_HUI","118.509886","30.962389"
"G0050340060030","殷家汇收费站","AN_HUI","117.341757","30.491115"
"G0035340040030","黄尾收费站","AN_HUI","116.318642","31.121120"
"G0030340010020","萧县东收费站","AN_HUI","117.033422","34.137173"
"S0032340030010","宣城北收费站","AN_HUI","118.740000","30.998461"
"S0001340020020","歙县东收费站","AN_HUI","118.520363","29.955372"
"G0036340020050","明光东收费站","AN_HUI","118.045911","32.778982"
"S0016370020010","坊子收费站","SHAN_DONG","119.176963","36.618065"
"G0003370030020","曲阜收费站","SHAN_DONG","117.043355","35.599762"
"G0003370030030","邹城收费站","SHAN_DONG","117.063401","35.409386"
"G0018370060010","招远收费站","SHAN_DONG","120.259275","37.396318"
"G0035370010060","梁山收费站","SHAN_DONG","116.222108","35.684449"
"G0022370010010","孟疃收费站","SHAN_DONG","119.056201","36.046286"
"G0025370020040","临朐收费站","SHAN_DONG","118.619929","36.515309"
"G0015440080020","丹灶收费站","GUANG_DONG","112.905602","23.052077"
"S0049410010030","温县收费站","HE_NAN","113.061914","34.965762"
"G0002370080030","靳家收费站","SHAN_DONG","117.007459","36.843726"
"G0015370050020","九龙收费站","SHAN_DONG","119.978198","36.166817"
"G0015370050030","王台收费站","SHAN_DONG","119.983698","36.083554"
"G2011370020030","移风收费站","SHAN_DONG","120.203761","36.545277"
"G0056340010010","黄山收费站","AN_HUI","118.822627","30.037178"
"G0065610060050","洛川收费站","SHAAN_XI","109.410344","35.770945"
"G0065610030010","靖边东收费站","SHAAN_XI","108.849548","37.608204"
"G0065610070040","金锁关收费站","SHAAN_XI","109.068293","35.197073"
"G0070610030010","白鹿塬收费站","SHAAN_XI","109.292367","34.174140"
"G1812610010020","府谷南收费站","SHAAN_XI","110.982105","38.962280"
"G7011610010060","神河收费站","SHAAN_XI","109.460071","32.688594"
"G7011610020030","西乡收费站","SHAAN_XI","107.737658","32.961027"
"S2201450010020","桂林七星收费站","GUANG_XI","110.343322","25.280705"
"S0402230020030","裴德收费站","HEI_LONG_JIANG","131.931605","45.621744"
"G0011230030020","温春收费站","HEI_LONG_JIANG","129.485711","44.437381"
"S0058320010040","甪直南收费站","JIANG_SU","120.866331","31.247984"
"S0058320020020","东山收费站","JIANG_SU","120.508782","31.193446"
"S0359320010010","锡太一级公路辛庄收费站","JIANG_SU","120.608148","31.561676"
"S0023530010020","德厚收费站","YUN_NAN","103.875136","23.614578"
"G0056530070090","程家坝收费站","YUN_NAN","101.567651","25.053093"
"G0015320030050","东台收费站","JIANG_SU","120.421414","32.865155"
"G0025120020010","小站收费站","TIAN_JIN","117.382565","38.923478"
"G5615530050010","蒙自南收费站","YUN_NAN","103.335598","23.337937"
"G0108610020010","临潼收费站","SHAAN_XI","109.163209","34.361490"
"G3001610010080","丈八收费站","SHAAN_XI","108.866811","34.188882"
"G2518450010020","筋竹收费站","GUANG_XI","111.257427","22.899784"
"S0060450030010","禄峒收费站","GUANG_XI","106.304261","23.117180"
"G0075450070020","那丽收费站","GUANG_XI","108.850343","21.846207"
"X0597450010010","横县收费站","GUANG_XI","109.233966","22.873744"
"S7512450010020","防城港收费站","GUANG_XI","108.381230","21.729924"
"S8012450010010","寒山收费站","GUANG_XI","110.137726","22.715700"
"G0072450010030","全州收费站","GUANG_XI","111.085221","25.987507"
"G0072450050030","黄冕收费站","GUANG_XI","109.857753","24.665487"
