"ID","STATION_NAME","PROVINCE","slng","slat"
"S0012230010020","克山","heilongjiang","125.796389","48.053611"
"G1012230020010","前哨","heilongjiang","134.920000","47.563600"
"S0403230010030","双河","heilongjiang","130.246044","45.968587"
"G1111230030040","呼兰","heilongjiang","126.603263","46.019614"
"G0010230040040","亚沟","heilongjiang","127.218000","45.291000"
"G0010230010020","甘南","heilongjiang","123.540472","47.865247"
"G0010230010040","共和","heilongjiang","123.681467","47.470350"
"S0003120010030","军粮城","tianjin",,
"S0004120010040","大港","tianjin",,
"G0025320060030","六合主线","jiangsu","118.748600","32.295272"
"G0040320020040","叠石桥","jiangsu","121.093197","31.936831"
"G0040320030050","广陵","jiangsu","120.233340","32.179511"
"G0050320010040","黎里","jiangsu","120.734249","31.050916"
"G0050320010080","苏浙主线","jiangsu","120.436784","30.909957"
"G4011320010020","瓜州","jiangsu","119.380256","32.264209"
"S0009320010030","黄埭","jiangsu","120.552424","31.460244"
"S0028320020040","扬州西","jiangsu","119.347621","32.387426"
"S0069320010030","沛丰","jiangsu","116.717184","34.708783"
"S0101500090010","二坪","chongqing","106.161708","29.884549"
"G5012500020020","临江","chongqing","108.248938","31.105559"
"G15W3440020020","良井","guangdong","114.553493","22.987481"
"G0004440010030","梅花","guangdong","113.033724","25.113859"
"G0045440010040","连平南","guangdong","114.484590","24.327145"
"S0105510010010","成彭彭州","sichuan",,
"S0002510030040","成德南盐亭","sichuan",,
"G0015320050020","苏通大桥北主线","jiangsu","120.997525","31.868423"
"G0030320010030","东海","jiangsu","118.799930","34.492940"
"S0058320020010","石湖","jiangsu","120.613720","31.206542"
"S0082320010040","张家港西","jiangsu","120.502118","31.868071"
"S0085320010010","儒林","jiangsu","119.662867","31.637133"
"S0096320010010","宿迁","jiangsu","118.255326","33.873326"
"S0250320010010","250省道邳州","jiangsu","118.530195","34.368985"
"S0322320010010","322省道郑集","jiangsu","117.068658","34.398693"
"S0323320030010","323省道徐庄","jiangsu","117.492660","34.300050"
"X0204320010010","丰沙公路丰县","jiangsu","116.642795","34.927826"
"G0004430010050","荣家湾","hunan",,
"G0004430020170","李家塘","hunan",,
"S0010430010030","青坪","hunan",,
"S0010430010050","猛洞河","hunan",,
"G0072430030610","永州","hunan",,
"G0076430010060","里田","hunan",,
"G0076430010070","平和","hunan",,
"S0011430020050","跃龙","hunan",,
"G0055430050050","蓝山","hunan",,
"G0055430050060","长铺","hunan",,
"S5101430010020","石鼓","hunan",,
"S0021430010110","榔梨东","hunan",,
"G04W2430030010","湘潭西","hunan",,
"G04W2430030040","回龙桥","hunan",,
"G04W2430030060","东湖","hunan",,
"S0081430010040","江永","hunan",,
"G0055430010090","常德北","hunan",,
"S0091430010090","崀山","hunan",,
"S0070430020030","苏溪湖","hunan",,
"G0085530010020","楼坝","yunnan","104.351676","28.567692"
"G8511530060050","龙林","yunnan","101.484607","21.549526"
"G5611530010110","拉市","yunnan","100.147059","26.856753"
"G5601530020030","中新","yunnan","102.556256","24.796182"
"G0085530060050","鲁甸","yunnan","103.643071","27.179418"
"G8511530040010","磨黑","yunnan","101.156808","23.168193"
"G0080530050040","者桑","yunnan","105.968906","23.780826"
"S0063500010030","S63秀山","chongqing","109.068105","28.267013"
"S0017370010010","蓬莱","shandong",,
"G0005510090030","攀田大田","sichuan",,
"G0005510060020","雅泸荥经","sichuan",,
"G0005510060050","雅泸汉源北","sichuan",,
"G2012620010010","营盘水主线","gansu","104.276868","37.412235"
"S0049410080020","泌阳北","henan",,
"S0049410090030","焦桐豫鄂界","henan",,
"G0004410020010","新乡","henan",,
"G0004410040040","长葛","henan",,
"G0065150030010","东胜西","neimenggu",,
"S0031150020020","呼城黄河南","neimenggu",,
"G0018150030020","大路焉","neimenggu",,
"G0093510010020","绵遂花园","sichuan",,
"S0040510430050","遂资龙门","sichuan",,
"G4215510030050","成自泸董允坝","sichuan",,
"G0085610030010","坪坎","shaanxi","106.995528","33.852943"
"S001L510020010","全福","sichuan",,
"G0015440050060","汕龙岗","guangdong",,
"S0033530010030","观音山","yunnan","102.495551","24.392939"
"G0056530040010","小龙嵩明","yunnan","103.072271","25.326097"
"G0056530080080","弥渡","yunnan","100.440668","25.517574"
"G8511530030070","通关","yunnan","101.374995","23.300319"
"S0033530010010","宝峰","yunnan","102.541232","24.559485"
"G0005530030010","禄金","yunnan","102.424794","25.423063"
"S0027530010010","呈贡北","yunnan","102.872797","24.912298"
"G8511530060020","勐宽","yunnan","101.090695","21.914532"
"G0002120010030","汊沽港","tianjin",,
"G0018120030050","郭庄子","tianjin",,
"G0025150010030","查日苏","neimenggu",,
"S0105340010010","皖S105濮塘","anhui","118.421666","31.481666"
"G0025320080100","溧阳东","jiangsu","119.500881","31.382590"
"S0077520020010","盘州东","guizhou",,
"S0082520010020","百里杜鹃西(黄泥塘)","guizhou",,
"S0055520010020","仁怀","guizhou",,
"S0030520010060","佛顶山西","guizhou",,
"G04W2440010110","焦冲","guangdong","113.211982","23.212707"
"G004W440030030","三角A","guangdong","113.451695","22.676088"
"G0321440020010","广和大桥","guangdong","113.181122","23.237092"
"G0004440030090","麻涌南","guangdong","113.593701","23.079724"
"G0003350010050","石陂","fujian",,
"G0025350010050","建瓯川石","fujian",,
"G0025350010060","建瓯东游","fujian",,
"S1531350020020","福州机场","fujian",,
"G0076350050060","新泉","fujian",,
"S1591350010010","漳州招银港","fujian",,
"S7211350010010","漳平新桥","fujian",,
"G0015350010060","牙城","fujian",,
"G1514350010080","政和","fujian",,
"G1517350010020","涵江庄边","fujian",,
"G0040410010060","仙居","henan",,
"G0040410010070","罗山","henan",,
"S0062410010020","淮滨","henan",,
"G0006130010030","鸡鸣驿","hebei","115.327348","40.449077"
"G0010230040080","平山","heilongjiang","127.376000","45.301000"
"S0015230010010","北安北","heilongjiang","126.291000","48.171700"
"G0042500020020","夔门","chongqing","109.528462","31.071200"
"G5001500020040","西彭","chongqing","106.290927","29.325362"
"G5001500020010","珞璜","chongqing","106.480151","29.274467"
"S0033440010060","白芒","guangdong","113.929653","22.607185"
"S0005440031060","白石","guangdong","112.574737","22.791958"
"G0094440030050","共和主","guangdong","112.893605","22.586902"
"S0004440010090","黄埔","guangdong","113.345780","23.128324"
"S0005440031010","金白","guangdong","112.897250","22.976260"
"G0015440070020","水朗","guangdong","113.965624","22.688060"
"G0015440040100","坑梓","guangdong","114.359984","22.741428"
"G1812130010080","保阜高速东下关","hebei","113.964024","38.901928"
"G0004130010090","保定","hebei","115.585751","38.870861"
"G0004440030010","黄村","guangdong","113.397094","23.150511"
"S0005440031030","广明标识","guangdong","112.825641","22.950430"
"S0031440010010","罗田","guangdong","113.874219","22.834968"
"G0006150050020","公庙子","neimenggu",,
"G0080450040020","木格","guangxi","109.735190","22.874573"
"G7212450040010","木梓","guangxi","109.652205","22.788177"
"S0031450020010","柳江","guangxi","109.293766","24.251644"
"G0042510040120","成南成阿","sichuan",,
"G4215510020070","成自泸自贡东","sichuan",,
"G0075450070010","钦州港","guangxi","108.660141","21.893382"
"G0025130060020","唐山西","hebei","118.086788","39.634143"
"G0005510090020","攀田总发","sichuan",,
"G0060330010040","嘉兴东","zhejiang","120.861713","30.743442"
"S0026330010130","埠头","zhejiang","120.541039","28.788595"
"G0025330040100","金华东","zhejiang","119.424200","29.093500"
"G0015330040040","掌起","zhejiang","121.438480","30.135410"
"G15W3330010030","咸祥","zhejiang","121.774613","29.664965"
"G0056330010110","玲珑","zhejiang","119.658142","30.202913"
"G0015330010090","独山","zhejiang","121.149200","30.685040"
"S0026330010100","马宅","zhejiang","120.369696","29.086965"
"G0004420010120","军山","hubei",,
"G0004420010130","金口","hubei",,
"G0004420010190","咸宁南","hubei",,
"G0050420050070","高坪","hubei",,
"G0050420050100","恩施","hubei",,
"G0055420020060","荆门北","hubei",,
"G0055420020090","十里","hubei",,
"G0055420060020","公安","hubei",,
"G0056420010040","排市","hubei",,
"G0056420010130","鄂湘","hubei",,
"G0059420040020","当阳北","hubei",,
"G0059420050010","鸦南","hubei",,
"G6911420020020","宣恩","hubei",,
"G0070420050130","襄阳北","hubei",,
"G0070420060080","六里坪","hubei",,
"G0070420070060","漫川关","hubei","110.076343","29.558365"
"S0001420010020","乔店","hubei",,
"S0033420010030","马桥","hubei",,
"S0063420010010","峪山","hubei","112.364319","32.000229"
"S0073420010020","大薤山","hubei","111.334463","32.149724"
"S0074420010020","监利北","hubei",,
"G0042500040080","澄溪","chongqing","107.288833","30.218106"
"G0015440090070","陈山","guangdong","112.986253","22.741773"
"G0015350010010","沈海闽浙","fujian",,
"S0010350020020","延平峡阳","fujian",,
"S0010350030020","延平南山","fujian",,
"G1502350020020","石狮","fujian",,
"G1502350040010","南安","fujian",,
"G0015350050070","仙游","fujian",,
"G1514350010050","将口","fujian",,
"G15W3350090050","平和灵通山","fujian",,
"G0015350060050","翔安","fujian",,
"G0045230010030","五厂","heilongjiang","124.961389","46.248611"
"G2518440010060","东成","guangdong","112.314719","22.719822"
"G0010230040020","阿城","heilongjiang","126.933000","45.534000"
"G0001220010010","五里坡","jilin","43.085869","124.407179"
"G0011220010010","西沟主线","jilin","43.901534","128.901214"
"G0012220010130","查干湖","jilin","45.279485","124.546309"
"G0012220050100","延吉北","jilin","42.979582","129.506105"
"G0025220030020","双辽南","jilin","43.460305","123.604549"
"G0045220020070","新安","jilin","44.048617","123.918501"
"G1202220010020","松原大路","jilin","45.174080","124.736103"
"G1212220010080","明城","jilin","43.133922","126.018093"
"S0026220020120","东岗","jilin","42.141422","127.554339"
"S1116220010010","汪清","jilin","43.337688","129.693276"
"G2002140330020","旧街","shanxi","113.360234","37.869724"
"G0005140290010","郝家庄","shanxi","113.717828","38.054518"
"G0056360220070","九景路油墩街","jiangxi",,
"G0056360230020","景婺黄路赋春","jiangxi",,
"G0045360680020","赣定路南康","jiangxi",,
"G0070360040050","乐温路塔城","jiangxi",,
"G0611630020020","古城","qinghai",,
"G0613630010070","花石峡匝道","qinghai",,
"G3011630020010","锡铁山","qinghai",,
"G0094440052010","三洲","guangdong","113.275892","22.905212"
"S0008440010070","铁西","guangdong","113.232511","23.233449"
"G0015440070010","水朗C","guangdong","113.965135","22.692599"
"S0015110010020","牛堡屯","beijing","116.656281","39.764494"
"G4501110070010","高教园区","beijing","116.281912","40.174016"
"G0001110010010","白鹿主","beijing","116.573369","39.865918"
"G0030620030060","武山","gansu","104.915237","34.731377"
"S0014620010020","首阳","gansu","104.421048","35.095055"
"G0055410010020","济源北","henan",,
"G0030410030090","荥阳","henan",,
"G0004410040010","薛店","henan",,
"S0026410010080","浚县西","henan",,
"S0032410070020","鹿邑","henan",,
"G0018150020030","十大大饭铺","neimenggu",,
"G0072450080020","六景","guangxi","108.892220","22.875993"
"G0080450070020","阳圩","guangxi","106.449251","23.915439"
"G0072450030030","灵川西","guangxi","110.302879","25.408785"
"G0078450010010","桂粤","guangxi","111.927470","23.983287"
"G7212450030010","贵港东","guangxi","109.776162","23.124326"
"G0065450120030","旺田省界","guangxi","110.981408","22.666298"
"S0031120010030","清河农场东","tianjin",,
"S0004120010010","津港天津","tianjin",,
"G0002320060060","苏州工业园区","jiangsu","120.835556","31.348611"
"G1501310050050","G1501白鹤路","shanghai","121.136511","31.246282"
"G0093500010050","少云","chongqing","105.995086","29.952453"
"G050S500040020","双河口","chongqing","106.931081","29.643551"
"G0005610030020","户县","shaanxi","108.677550","34.103831"
"G0022610010100","陕西富县","shaanxi","108.431461","36.054836"
"G0030610030090","绛帐","shaanxi","107.948833","34.254167"
"G0030620130020","清泉","gansu","97.651943","39.956397"
"G8513620020030","佛崖东","gansu","105.266364","33.434124"
"G0030620030030","甘谷","gansu","105.295803","34.743607"
"G0040610020010","商洛","shaanxi","109.973889","33.865333"
"G0070610020030","杨斜","shaanxi","109.392600","33.512900"
"G0070610020050","辋川","shaanxi","109.337500","34.073889"
"S0015610010030","安崖","shaanxi","110.181068","38.223180"
"G4215510010030","成自泸兴隆","sichuan",,
"S0002510030070","成德南古井","sichuan",,
"S0030640010010","宁东主线","ningxia",,
"S0050640010010","海兴西","ningxia",,
"S0004130010030","滦南","hebei","118.670184","39.482384"
"G4512230030070","街基","heilongjiang","123.406714","46.301461"
"G0025120010020","汉沽农场","tianjin",,
"G0002320060090","陆家","jiangsu","121.059722","31.329722"
"G0025320040030","马坝西","jiangsu","118.753009","32.973054"
"S0029320010020","盐城北","jiangsu","120.102352","33.450571"
"S0336320010010","江平沿江公路靖江（江平）","jiangsu","120.422303","32.111204"
"G5513430010720","泉交河","hunan",,
"G5513430010730","朝阳","hunan",,
"G04W2430020040","白箬铺","hunan",,
"G0072430030520","古城","hunan",,
"G5513430020750","迎风桥","hunan",,
"G0056430040020","乌云界","hunan",,
"G0056430040090","吉首东","hunan",,
"S0020430010040","古港","hunan",,
"G0085530060030","江底北","yunnan","103.604802","27.022002"
"G5615530030030","老寨","yunnan","104.340784","23.722843"
"G0324530010030","金鸡","yunnan",,
"G0056530090110","辛街","yunnan","99.120439","25.008641"
"G5601530010040","桃园","yunnan","102.690543","25.158272"
"S0241530010050","洛羊","yunnan","101.516600","25.133200"
"G8511530010130","九龙池","yunnan","102.538452","24.403340"
"G0018120030010","荣乌天津主线","tianjin",,
"S0051130020020","唐海东","hebei","118.561225","39.280749"
"G5001500020080","曾家","chongqing","106.280483","29.562117"
"S0001520010070","石板哨","guizhou",,
"G0056360290020","九瑞路瑞昌","jiangxi",,
"G0030620010040","利桥","gansu","106.386495","34.301367"
"G0007620010020","马鬃山北","gansu","97.059291","41.858694"
"S0013620010020","中川","gansu","103.605068","36.449054"
"S0014620010010","陇西","gansu","104.629247","35.021506"
"S0011510020060","内遂文峰","sichuan",,
"G4215510030070","法王寺","sichuan",,
"G0601640010030","银川南","ningxia",,
"G1816640020020","黄羊滩","ningxia",,
"G1816640020060","甘塘","ningxia",,
"G0025320020040","灌云西","jiangsu","119.221158","34.296540"
"S0055320020020","溧水开发区","jiangsu","119.008333","31.677222"
"G0056530030040","马龙","yunnan","103.563458","25.437835"
"G8511530010110","清水河","yunnan","102.572673","24.559261"
"G8011530020040","新街","yunnan","103.569936","22.868033"
"G0005530010030","迤纳厂","yunnan","102.245523","25.529656"
"S0039530010030","松桂","yunnan","100.181308","26.377321"
"S0050530010020","庄家塘","yunnan","102.689994","24.980235"
"G0018120020010","津文","tianjin",,
"S0013450010010","桂湘富川","guangxi","111.202688","25.060650"
"S0011340010030","繁昌北","anhui","118.000000","30.000000"
"S0020430040030","马迹塘东","hunan",,
"G0078530010060","长底","yunnan","104.478227","25.035653"
"G5615530050020","大屯","yunnan","101.730173","23.420471"
"G0004440010050","东田","guangdong","113.113173","24.483601"
"G15W3440020030","三栋","guangdong","114.454831","22.971476"
"S0073440010160","新龙钢","guangdong","113.630971","22.631921"
"G0094440060010","观澜","guangdong","114.031678","22.733117"
"G0004440030350","南头北","guangdong","113.925828","22.565904"
"G6011440010040","南雄","guangdong","114.287409","25.143959"
"S0016440010100","双凤","guangdong","113.671311","23.508837"
"G0030610050030","陈仓","shaanxi","106.521204","34.233263"
"G0030620030130","定西南","gansu","104.749277","35.463775"
"S1023350010010","永定东","fujian",,
"G0015350090050","云霄","fujian",,
"G1502350010020","泉州东秀涂","fujian",,
"G1514350010020","武夷山北","fujian",,
"G1514350020010","白云山","fujian",,
"G1514350020030","白水洋","fujian",,
"G0072350010050","南安北","fujian",,
"G0004410040030","新郑","henan",,
"G0004410040080","临颖","henan",,
"G4513210010060","北镇","liaoning","121.823479","41.596276"
"G0030610010080","渭南东","shaanxi","109.536817","34.491389"
"G0022610010030","宜川","shaanxi","110.151634","36.017798"
"G0085510040020","永安","sichuan",,
"G0085510040110","宜宾机场","sichuan",,
"G0042510040030","成南嘉陵","sichuan",,
"G0076510020020","隆纳新生","sichuan",,
"G0042510040060","成南红涪","sichuan",,
"G0042510040020","成南南充","sichuan",,
"G4217510020030","映汶银杏","sichuan",,
"G0065510010090","达陕普光","sichuan",,
"S0011510020030","内遂长河","sichuan",,
"S0011510020020","内遂通贤","sichuan",,
"S0040510430030","遂资白马","sichuan",,
"G0010230040110","尚志","heilongjiang","127.982000","45.183000"
"S0402230020090","城子河","heilongjiang","131.001403","45.311064"
"G0002320050010","江阴北","jiangsu","120.165520","31.554170"
"G0002320050040","璜塘","jiangsu","120.191794","31.455196"
"G0015320060020","太仓主线","jiangsu","121.148735","31.502395"
"G0030320010080","邳州西","jiangsu","117.889513","34.258312"
"G0030320010100","东探","jiangsu","117.574975","34.237360"
"G0040320020010","大生","jiangsu","121.551136","31.894748"
"S0049320020040","泗洪南","jiangsu","118.180059","33.426057"
"S0058320010030","张浦","jiangsu","120.971791","31.220563"
"G0040310010010","G40沪苏","shanghai","121.657132","31.663872"
"S0032310010090","S32沪浙","shanghai","120.583700","30.652500"
"G0085500020110","荣昌西","chongqing","105.483450","29.411014"
"G0042500040040","梁平","chongqing","107.777529","30.652735"
"G0065500010010","草坝场","chongqing","106.848203","30.028565"
"G0076520020040","以那","guizhou",,
"S0107610010010","谭家","shaanxi","109.228021","34.662141"
"S0032610010030","王家砭","shaanxi","110.235121","38.253068"
"S0032610010070","黑疙瘩","shaanxi",,
"G0042510030020","广南红庙","sichuan",,
"G0005510090010","攀田鱼塘","sichuan",,
"G0030620060080","古浪","gansu","102.896328","37.492192"
"G0006620010010","刘寨柯主线","gansu","105.156140","36.944958"
"G0075510020080","广南西充北","sichuan",,
"G4216510020050","丽攀庄上","sichuan",,
"S0060640010020","西吉东","ningxia",,
"S0015230020050","绥西","heilongjiang","126.902583","46.624984"
"G1111230030030","康金","heilongjiang","126.761196","46.180606"
"G0010230040030","阿城南","heilongjiang","126.963000","45.514000"
"G0002320010100","宝应泾河","jiangsu","119.286971","33.353782"
"G0002320020010","泰州","jiangsu","119.932100","32.348600"
"G0025320020010","宋跳","jiangsu","119.218927","34.637759"
"S0049320030020","黄花塘","jiangsu","118.695690","32.895644"
"S0085320010050","江苏中关村","jiangsu","119.435651","31.479612"
"S0230320020010","沪宜公路渎边","jiangsu","120.026306","31.496778"
"G0323530010050","坝心","yunnan","102.634882","23.649230"
"S0027530010020","呈贡南","yunnan","102.881135","24.853424"
"G0080530010020","长湖","yunnan","103.321111","24.655947"
"S0241530010020","两面寺","yunnan","101.516600","25.635831"
"G6517450010020","藤县北","guangxi","110.440424","23.342008"
"S0032440011020","崖南","guangdong","113.066615","22.198996"
"S0041440010110","平沙南","guangdong","113.256058","23.241456"
"G0025440060030","石坝北","guangdong","114.537349","23.533381"
"G0020610030060","定边","shaanxi","108.585711","37.567081"
"G0030410010070","宁陵","henan",,
"G0030410040080","新安西","henan",,
"G0020610010020","吴堡","shaanxi","110.687584","37.458509"
"G0020610030040","安边","shaanxi","107.504066","37.726447"
"G0030610030110","太白山","shaanxi","107.916667","34.263333"
"G0030610030050","咸阳西","shaanxi","108.392580","34.175353"
"G0065610070030","宜君","shaanxi","109.108748","35.435888"
"G0065610010030","小壕兔","shaanxi","109.688576","38.740989"
"G0069610010050","淳化北","shaanxi","108.517778","34.876111"
"G065E610010040","鱼河","shaanxi","109.882277","37.980421"
"G1812610030010","神木","shaanxi","110.443951","38.846681"
"G2211610010050","甘谷驿","shaanxi","109.816111","36.706389"
"G3511610010030","石门","shaanxi","108.330068","35.030527"
"G7011610020090","新街子","shaanxi","106.833702","33.189228"
"G0095130060010","涿鹿","hebei","115.254409","40.380469"
"G0005130050010","南防口","hebei","114.106130","38.164550"
"G0045130020030","衡水南","hebei","115.727384","37.605477"
"S0020430020030","浏阳西","hunan",,
"G04W2430050050","临武","hunan",,
"G0065500020050","石龙","chongqing","106.912252","29.263866"
"G5001500010070","广阳","chongqing","106.760365","29.575806"
"S0089520010060","马路(广顺北)","guizhou",,
"G0075520010010","松坎主线","guizhou",,
"S0055520010030","坛厂","guizhou",,
"G0056520030030","泮水","guizhou",,
"S0050520010110","龙场","guizhou",,
"G0060520010030","岑巩","guizhou",,
"G0056520040080","六盘水东","guizhou",,
"S0008440020130","封开东","guangdong","111.537050","23.380469"
"S0023440010070","惠州东","guangdong","114.489576","23.056929"
"S0021440010010","亚婆角","guangdong","114.746613","22.783291"
"S0040510430010","遂资遂宁西","sichuan",,
"G0005130020030","顺平北","hebei","115.158929","38.895484"
"S0022130010020","成安","hebei","114.670440","36.414939"
"G0004130010170","藁城北","hebei","114.783701","38.152634"
"G0080450010010","桂东","guangxi","111.304209","23.326500"
"S0060450010020","上思","guangxi","108.003260","22.177415"
"G0080450040010","云表","guangxi","109.372940","22.882642"
"G0075450010060","黔桂六寨","guangxi","107.426063","25.263915"
"G0076450020060","三江北","guangxi",,
"G0615630030050","江千匝道","qinghai",,
"G0042500030050","高粱","chongqing","108.340830","30.835029"
"G0078520010110","板坝主线","guizhou",,
"G0078520010020","乌沙","guizhou",,
"G0004440030290","鹤洲南","guangdong","113.850951","22.625838"
"G004W440030080","翠亨A","guangdong","113.537937","22.463585"
"G0317510010010","成灌高速聚源","sichuan",,
"G5012510030020","广巴元坝","sichuan",,
"S0040510020040","资眉虞丞","sichuan",,
"S0018510020070","遂广武胜飞龙","sichuan",,
"G04W2440020030","龙塘","guangdong","113.060018","23.560837"
"G0094440010060","三坑","guangdong","113.053441","23.443812"
"G0080440032010","宋桂","guangdong","111.775611","22.880616"
"G0006640010060","四十里店","ningxia",,
"G0005130020040","满城","hebei","115.235644","38.951137"
"G0093510010030","绵遂松垭","sichuan",,
"S0008510010090","成温邛东门","sichuan",,
"G0065500060010","黔江西","chongqing","108.700736","29.529818"
"S0201630010030","古鄯匝道","qinghai",,
"G0006630070050","伊克高里匝道","qinghai",,
"G0045150020020","通辽南","neimenggu",,
"G0016150030030","乌丹","neimenggu",,
"S0015440010020","沙涌","guangdong","113.162098","23.143285"
"G0004440020100","鳌头","guangdong","113.472559","23.583364"
"S0005440010020","朱山岗","guangdong","113.356805","22.999059"
"S0002440010040","沙迳　","guangdong","114.102013","23.603668"
"G004W440020040","东涌标识","guangdong","113.486941","22.873328"
"G0035440010080","大坪","guangdong","115.677931","24.318209"
"G0065440010010","粤桂省界","guangdong","110.966250","22.560437"
"G15W3440010060","广太","guangdong","116.263577","23.478187"
"G0015440100110","阳江","guangdong","111.958680","21.906538"
"S0012110010050","二匝","beijing","116.584464","40.052704"
"S0032410010010","豫皖界","henan",,
"S0059410030010","西簧","henan",,
"G0018370020020","北海","shandong",,
"G0025370020060","沂山","shandong",,
"S0019370010070","惜福","shandong",,
"G0004130030030","元氏","hebei","114.355620","38.022148"
"S0011130010030","渤海新区北","hebei","117.678578","38.365286"
"G1811130020070","大陈庄","hebei","116.712000","38.690000"
"G0022130020040","龙虎","hebei","113.884611","36.645942"
"G0095130010030","隆化","hebei","117.641140","41.186383"
"G0095130030040","香河西","hebei","116.944255","39.847832"
"G0004130020040","赵县西","hebei","114.669761","37.761674"
"G0004130020130","邯郸","hebei","114.553748","36.658181"
"G1811130010060","黄骅港","hebei","117.421500","38.163100"
"S0038320040040","横溪","jiangsu","118.743500","31.685760"
"S0058320010050","车坊","jiangsu","120.786452","31.246538"
"S0065320010010","双沟东","jiangsu","117.652653","34.030164"
"G4011320020030","金坛西","jiangsu","119.433662","31.745149"
"G0002120010040","杨柳青","tianjin",,
"S0098410010050","内乡西","henan",,
"S0011340010020","三山","anhui","118.000000","30.000000"
"S0003340010010","皖苏宣州","anhui","118.000000","30.000000"
"S0026330010020","诸暨北","zhejiang","120.287537","29.792349"
"S0026330010090","横店","zhejiang","120.385704","29.164488"
"G0092330010080","上虞","zhejiang","120.884600","30.054590"
"S0026330010200","花坦付","zhejiang","120.783240","28.272212"
"G0015330040010","宁波新区西","zhejiang","121.372000","30.276721"
"G0015330010070","海盐","zhejiang","120.937790","30.575880"
"S0024330010010","上虞道墟","zhejiang","120.791220","30.038790"
"G015W330050030","蒿坝","zhejiang","120.843739","29.978175"
"S0004310010050","S4海湾路","shanghai","121.487244","30.861950"
"G0060310010040","G60枫泾","shanghai","121.076641","30.936792"
"S4503360340030","赣康高速赣州南","jiangxi",,
"S4503360340040","赣康高速南康东","jiangxi",,
"G060N360370040","奉铜路天柱峰","jiangxi",,
"G015W330040010","滨海新城北","zhejiang","120.469410","30.124461"
"G0060330010130","许村","zhejiang","120.357501","30.421392"
"S0046360380080","抚吉路乌江","jiangxi",,
"S0046360380090","抚吉路吉水南","jiangxi",,
"G0016150010010","锡林浩特南","neimenggu",,
"S0027150010060","桑根达来东","neimenggu",,
"S0027150010130","三号地","neimenggu",,
"G0045150020050","八仙筒","neimenggu",,
"G0005610010020","龙门","shaanxi","110.515004","35.570537"
"G0005610040030","秦岭标识","shaanxi",,
"G0022610010070","张村驿","shaanxi","109.085996","35.531275"
"G0030610030130","杨凌西","shaanxi","108.023333","34.268833"
"G0065610050030","沿河湾西","shaanxi","109.361136","36.769242"
"G0030620090010","永昌南","gansu","101.994524","38.236165"
"G0030620080010","武威南","gansu","102.693151","37.818636"
"G0030620060070","古丰","gansu","102.854127","37.441587"
"S0012340020020","颍上","anhui","116.342100","32.661941"
"G0003340010050","蚌埠西","anhui","117.255319","32.970851"
"G0003340060040","太平湖","anhui","118.264000","30.165000"
"G0003340070030","屯溪西","anhui","118.000000","30.000000"
"G0036340030040","汊河新区","anhui","118.548036","32.311412"
"S0006340010020","亳州北","anhui","115.761353","33.923285"
"S0032340010010","无为西","anhui","117.849379","31.222149"
"S0005340020020","皖浙千秋关","anhui","119.263757","30.402543"
"G0030610030140","眉县","shaanxi","107.714444","34.304444"
"G0065610070010","黄陵","shaanxi","109.133003","35.343321"
"G0040610010050","竹林关","shaanxi","110.440115","33.472990"
"G0040610020080","华胥","shaanxi","109.245472","34.224651"
"G0065610030030","乔沟湾","shaanxi","108.543501","37.253901"
"G0075500050030","安稳","chongqing","106.780776","28.664848"
"G0070360190020","九江二桥赛城湖","jiangxi",,
"G0035360120020","鹰瑞路南段固村","jiangxi",,
"S0005150010030","长流水收费所","neimenggu",,
"G4513210010070","沟帮子","liaoning","121.857562","41.363617"
"G0070610010050","山阳","shaanxi","109.878503","33.544643"
"G0065610090010","韦曲","shaanxi","108.996433","34.155401"
"G0070610010030","天竺山","shaanxi","110.080363","33.385217"
"G0018150020020","薛家湾东","neimenggu",,
"G0006150060010","临河","neimenggu",,
"G0007150030090","达来呼布","neimenggu",,
"S0031150030010","大路主","neimenggu",,
"G0050340050020","繁昌","anhui","118.225621","31.059972"
"G0050340040030","芜湖东","anhui","118.484939","31.380205"
"G0003340010010","淮北","anhui","116.857498","33.883797"
"G0003340070020","岩寺","anhui","118.000000","30.000000"
"G003W340030020","安丰塘","anhui","116.768285","32.323975"
"G0030340010010","皖苏省界","anhui","117.095979","34.143316"
"S0021340010020","砀山北","anhui","116.348150","34.360894"
"G0036340010060","太和","anhui","115.604844","33.234314"
"G5011340020010","芜湖长江大桥","anhui","118.348330","31.386380"
"G0093510070050","乐雅木城","sichuan",,
"S0002510010090","巴南古楼","sichuan",,
"S4202510010050","二绕东城厢","sichuan",,
"S4202510010090","二绕东简阳贾家","sichuan",,
"G0085510570060","巴广渝蓼叶","sichuan",,
"G0085510570100","巴广渝福德","sichuan",,
"G0006640010120","关马湖","ningxia",,
"G0075450050020","那马","guangxi","108.390677","22.629085"
"G0076450010020","文市","guangxi","111.219191","25.673546"
"G0078450080080","沙梨","guangxi","105.655139","24.718573"
"G7211450020040","渠旧","guangxi","107.567202","22.459321"
"G04W2440020070","神山","guangdong","113.193555","23.336832"
"G04W2440020060","新华","guangdong","113.183912","23.380738"
"S0032440013020","雅韶","guangdong","112.059814","21.826541"
"G1501440020010","和顺","guangdong","113.130113","23.306456"
"G2518440010020","金鸡","guangdong","111.827416","22.760102"
"G2518440010050","新兴","guangdong","112.239269","22.740736"
