"id","statName","lng","lat","prov"
"2110017335","苏桥收费站","110.049240","25.107150","guangxi"
"2110017337","象州收费站","109.660760","23.969280","guangxi"
"2110017340","玉洞收费站","108.346350","22.713850","guangxi"
"2110017342","高岭收费站","108.263910","22.736630","guangxi"
"2110017345","那洪收费站","108.271050","22.747400","guangxi"
"2110017350","安吉收费站","108.293490","22.889700","guangxi"
"2110017352","黄冕收费站","109.857750","24.665610","guangxi"
"2110017357","二塘收费站","108.379530","22.867320","guangxi"
"2110017359","来宾收费站","109.211590","23.751880","guangxi"
"2110017363","石埠收费站","108.172490","22.821440","guangxi"
"2110017365","城北收费站","111.345830","23.543370","guangxi"
"2110017367","沙井收费站","108.216910","22.761760","guangxi"
"2110017369","下塘公路收费站","106.539810","24.042880","guangxi"
"2110017370","下塘收费站","106.565020","24.027660","guangxi"
"2110017373","蒲庙收费站","108.431730","22.752960","guangxi"
"2110017375","南宁收费站","108.423960","22.812710","guangxi"
"2110017376","寒山收费站","110.137780","22.715640","guangxi"
"2110017378","钦州收费站","108.556010","21.943550","guangxi"
"2110017381","钦陆公路收费站","108.720690","22.038610","guangxi"
"2110017383","柳州收费站","109.484650","24.299530","guangxi"
"2110017385","太阳村收费站","109.251940","24.361440","guangxi"
"2110017388","柳江收费站","109.297800","24.248220","guangxi"
"2110017391","贵港收费站","109.768330","23.235450","guangxi"
"2110017393","罗村口收费站","106.176850","23.903160","guangxi"
"2110017394","昙容收费站","110.802590","22.874560","guangxi"
"2110017396","昙容镇收费站","110.813400","22.892770","guangxi"
"2110017398","田阳收费站","106.880500","23.721640","guangxi"
"2110017400","新兴收费站","109.428400","24.187730","guangxi"
"2110017404","界首收费站","110.773180","25.702510","guangxi"
"2110017409","梅花收费站","111.680110","24.217120","guangxi"
"2110017411","沙梨收费站","105.658220","24.715530","guangxi"
"2110017413","麻尾收费站","107.447130","25.347420","guangxi"
"2110017415","下坳收费站","107.922810","24.284030","guangxi"
"2110017416","马山收费站","108.124020","23.706200","guangxi"
"2110017418","贺州收费站","111.495830","24.368150","guangxi"
"2110017420","雒容收费站","109.625500","24.394560","guangxi"
"2110017422","百色西收费站","106.595540","23.874470","guangxi"
"2110017424","潮江收费站","111.222720","24.143600","guangxi"
"2110017426","木格收费站","109.739480","22.871680","guangxi"
"2110017428","新和收费站","107.222850","22.566980","guangxi"
"2110017429","覃塘收费站","109.459460","23.122280","guangxi"
"2110017430","同安收费站","110.916340","24.589950","guangxi"
"2110017434","水汶收费站","110.980550","22.673220","guangxi"
"2110017435","桂林七星收费站","110.343220","25.280650","guangxi"
"2110017437","崇左收费站","107.372520","22.354300","guangxi"
"2110017439","英梅收费站","109.833270","22.017410","guangxi"
"2110017440","龙南收费站","108.948890","23.936470","guangxi"
"2110017448","隆林收费站","105.516320","24.741860","guangxi"
"2110017452","洛阳收费站","108.195720","25.012910","guangxi"
"2110017454","阳圩收费站","106.452920","23.912860","guangxi"
"2110017456","百灌二级公路收费站","111.039790","25.738620","guangxi"
"2110017457","洛埠收费站","109.548040","24.435760","guangxi"
"2110017460","汪甸收费站","106.334400","24.192440","guangxi"
"2110017462","安平收费站","111.099230","23.115200","guangxi"
"2110017463","阳朔白沙收费站","110.374600","24.823070","guangxi"
"2110017465","容县收费站","110.564230","22.887630","guangxi"
"2110017469","平乐二塘收费站","110.804410","24.652730","guangxi"
"2110017473","都安收费站","108.089610","23.913490","guangxi"
"2110017476","平乐收费站","110.645710","24.644400","guangxi"
"2110017478","波寨收费站","109.888370","24.773170","guangxi"
"2110017480","梧州收费站","111.248190","23.506430","guangxi"
"2110017482","倒水收费站","111.141710","23.547250","guangxi"
"2110017484","柳州北收费站","109.377350","24.418580","guangxi"
"2110017486","德宝公路收费站","106.731080","23.394940","guangxi"
"2110017487","水口收费站","109.300910","25.905150","guangxi"
"2110017489","临桂六塘收费站","110.285580","24.978410","guangxi"
"2110017491","那坡收费站","106.805740","23.724910","guangxi"
"2110017493","沙塘收费站","109.371180","24.456780","guangxi"
"2110017495","贺州东收费站","111.587700","24.370230","guangxi"
"2110017497","旧州收费站","105.795150","24.666430","guangxi"
"2110017499","钟山收费站","111.269090","24.401730","guangxi"
"2110017503","小七孔收费站","107.678550","25.302270","guangxi"
"2110017505","夏石收费站","106.894830","22.109760","guangxi"
"2110017510","苍梧收费站","111.234530","23.381110","guangxi"
"2110017512","梧州西收费站","111.190930","23.396110","guangxi"
"2110017514","六塘收费站","108.959100","24.514690","guangxi"
"2110017516","高田收费站","110.457020","24.716430","guangxi"
"2110017518","洛满东收费站","109.243810","24.417320","guangxi"
"2110017523","都乐收费站","108.646390","24.054630","guangxi"
"2110017525","信都收费站","111.736080","24.052160","guangxi"
"2110017527","莲塘收费站","109.169130","22.704240","guangxi"
"2110017528","田林公路收费站","106.245530","24.282790","guangxi"
"2110017529","田林收费站","106.196140","24.326700","guangxi"
"2110017531","田阳公路收费站","106.858620","23.769740","guangxi"
"2110017532","伊岭岩收费站","108.272350","23.005510","guangxi"
"2110017534","五塘收费站","108.571270","22.949320","guangxi"
"2110017535","兴业收费站","109.863490","22.814460","guangxi"
"2110017537","全州收费站","111.085460","25.987610","guangxi"
"2110017539","古潭收费站","107.766580","22.987330","guangxi"
"2110017542","全州西收费站","111.013110","25.937890","guangxi"
"2110017544","扶照收费站","108.102610","22.906980","guangxi"
"2110017545","那豆收费站","107.476320","23.390260","guangxi"
"2110017546","平果铝收费站","107.489400","23.336030","guangxi"
"2110017551","浮石收费站","109.337900","25.045060","guangxi"
"2110017552","桂林象山收费站","110.292440","25.132740","guangxi"
"2110017554","丹洲收费站","109.481390","25.422630","guangxi"
"2110017555","隆林公路收费站","105.519330","24.801030","guangxi"
"2110017556","河里收费站","108.957780","23.707080","guangxi"
"2110017558","厢南收费站","110.546630","22.829010","guangxi"
"2110017564","田东收费站","107.140790","23.575770","guangxi"
"2110017566","葡萄收费站","110.341300","24.885480","guangxi"
"2110017568","洛东收费站","108.857040","24.476120","guangxi"
"2110017574","桂林高新收费站","110.384480","25.207570","guangxi"
"2110017576","宛田收费站","110.068730","25.526970","guangxi"
"2110017577","洞利收费站","108.249920","22.128220","guangxi"
"2110017578","板桃收费站","105.979360","24.514480","guangxi"
"2110017580","那马收费站","108.395050","22.626240","guangxi"
"2110017582","天西收费站","107.193950","22.272130","guangxi"
"2110017584","那桐收费站","107.901600","23.044920","guangxi"
"2110017587","南间收费站","108.423970","22.248980","guangxi"
"2110017589","祥周收费站","107.032060","23.611790","guangxi"
"2110017591","凭祥收费站","106.778210","22.086530","guangxi"
"2110017594","新圩收费站","106.379220","23.177910","guangxi"
"2110017595","大寺收费站","108.447260","22.140670","guangxi"
"2110017597","云表收费站","109.378630","22.881580","guangxi"
"2110017599","六景收费站","108.896020","22.872830","guangxi"
"2110017601","坛洛收费站","108.010160","22.917420","guangxi"
"2110017603","贺街收费站","111.650200","24.314980","guangxi"
"2110017605","永福收费站","109.989280","24.991710","guangxi"
"2110017607","中峰收费站","110.638290","25.949390","guangxi"
"2110017608","桐木收费站","109.998520","24.202700","guangxi"
"2110017609","德胜收费站","108.354960","24.690220","guangxi"
"2110017612","横县收费站","109.233860","22.873800","guangxi"
"2110017614","武鸣收费站","108.247060","23.161990","guangxi"
"2110017617","思林收费站","107.329020","23.502040","guangxi"
"2110017619","东江收费站","108.108450","24.698610","guangxi"
"2110017621","小林收费站","107.785300","23.128350","guangxi"
"2110017623","英家收费站","111.096240","24.455540","guangxi"
"2110017625","八步收费站","107.696740","24.800690","guangxi"
"2110017626","河池东收费站","108.115210","24.693350","guangxi"
"2110017628","侧岭收费站","107.732780","24.864680","guangxi"
"2110017629","水任收费站","107.875720","24.675880","guangxi"
"2110017631","桂黔六寨收费站","107.431030","25.261260","guangxi"
"2110017632","新寨收费站","107.429490","25.311960","guangxi"
"2110017633","六寨收费站","107.432930","25.243000","guangxi"
"2110017637","怀远收费站","108.447620","24.562210","guangxi"
"2110017639","宜州西收费站","108.579290","24.492440","guangxi"
"2110017643","平班收费站","105.531870","24.781510","guangxi"
"2110017644","板坝收费站","105.532140","24.809210","guangxi"
"2110042062","城西收费站","111.203650","23.496930","guangxi"
"2110044612","城南收费站","111.207370","23.322190","guangxi"
"2110044614","全州咸水收费站","110.785350","25.773910","guangxi"
"2110044616","洗猪河收费站","108.354450","21.820860","guangxi"
"2110044617","冲仑收费站","108.396410","21.792630","guangxi"
"2110044618","防城港收费站","108.381680","21.729920","guangxi"
"2110044620","荔江收费站","110.284340","24.445840","guangxi"
"2110044621","罗白收费站","107.515440","22.329110","guangxi"
"2110044623","柳桥收费站","107.709070","22.275040","guangxi"
"2110044625","七门收费站","107.883380","22.150860","guangxi"
"2110044627","上思收费站","108.007030","22.174870","guangxi"
"2110044629","八寨沟收费站","108.271560","22.130470","guangxi"
"2110050050","茅尾海收费站","108.586360","21.908560","guangxi"
"2110050465","兴安城南（严关）收费站","110.578310","25.625300","guangxi"
"2110050467","灵川西收费站","110.307790","25.406620","guangxi"
"2110050469","峦城收费站","108.858390","22.780570","guangxi"
"2110050471","平朗收费站","108.869910","22.695370","guangxi"
"2110050473","新福收费站","108.909630","22.528380","guangxi"
"2110050475","南康收费站","109.485690","21.603410","guangxi"
"2110050477","公馆收费站","109.569950","21.760690","guangxi"
"2110050479","东平收费站","109.841800","22.001160","guangxi"
"2110050481","旺茂收费站","109.912320","22.113800","guangxi"
"2110050483","博白收费站","110.009200","22.251200","guangxi"
"2110050485","沙田收费站","110.056310","22.367660","guangxi"
"2110050487","玉林南收费站","110.213250","22.527720","guangxi"
"2110050489","塘岸收费站","110.269040","22.613800","guangxi"
"2110050491","玉林东收费站","110.261400","22.669090","guangxi"
"2110050493","中马园区收费站","108.718780","21.827620","guangxi"
"2110050495","金桔收费站","108.739560","21.911050","guangxi"
"2110050497","久隆收费站","108.724920","21.981630","guangxi"
"2110050499","陆屋镇收费站","108.915800","22.283700","guangxi"
"2110050501","旧州镇收费站","108.912440","22.384100","guangxi"
"2110051380","东兰收费站","107.409790","24.568440","guangxi"
"2110051381","九圩收费站","107.749490","24.539330","guangxi"
"2110052882","芒场收费站","107.520110","25.157670","guangxi"
"2110056861","防城北收费站","108.352290","21.820960","guangxi"
"2110056863","华石收费站","108.230570","21.753600","guangxi"
"2110056865","江平收费站","108.079270","21.647440","guangxi"
"2110056867","东兴收费站","108.035050","21.587220","guangxi"
"2110060154","灵川匝道收费站","110.314490","25.365890","guangxi"
"2110060156","伊岭收费站","108.297990","22.925860","guangxi"
"2110061051","永安收费站","108.052680","24.278560","guangxi"
"2110061052","河池西收费站","108.026630","24.661220","guangxi"
"2110061053","都安北收费站","108.042990","24.063480","guangxi"
"2110061054","龙头收费站","108.105340","24.476410","guangxi"
"2110061820","坡荷收费站","105.945930","23.309270","guangxi"
"2110061822","禄峒收费站","106.304260","23.117260","guangxi"
"2110061823","靖西收费站","106.447560","23.096550","guangxi"
"2110062233","桂林北收费站","110.292650","25.350300","guangxi"
"2110067618","德保收费站","106.666090","23.351500","guangxi"
"2110067619","来宾南收费站","109.207750","23.586540","guangxi"
"2110067620","百务收费站","106.644850","23.644190","guangxi"
"2110067622","德保南收费站","106.640270","23.285580","guangxi"
"2110067623","寺山收费站","109.411330","23.520670","guangxi"
"2110067624","武平收费站","106.519010","23.173440","guangxi"
"2110067628","武宣收费站","109.672010","23.515190","guangxi"
"2110067762","龙圩收费站","111.204740","23.403200","guangxi"
"2110067763","宜州收费站","108.674390","24.472280","guangxi"
"2110067765","南丹收费站","107.566020","25.025760","guangxi"
"2110068550","新江收费站","108.495470","22.677850","guangxi"
"2110068551","高峰收费站","108.348250","22.927930","guangxi"
"2110068552","八鲤收费站","108.546070","22.731810","guangxi"
"2110071229","塘步收费站","111.059610","23.344070","guangxi"
"2110071230","社坡收费站","110.247690","23.349790","guangxi"
"2110071232","桂平收费站","110.087950","23.312870","guangxi"
"2110071233","藤县收费站","110.978090","23.334560","guangxi"
"2110071237","平南收费站","110.411200","23.374410","guangxi"
"2110071239","新庆收费站","110.766190","23.265270","guangxi"
"2110071243","桂平西收费站","109.964470","23.310290","guangxi"
"2110071244","大安收费站","110.519100","23.339860","guangxi"
"2110074137","贵港南收费站","109.722230","22.993320","guangxi"
"10787689","马修收费站","113.780550","23.182290","guangzhou"
"1230316","虎门大桥南沙收费站","113.587490","22.766990","guangzhou"
"2110038503","九龙收费站","113.569600","23.294310","guangzhou"
"2110038505","苏十顷收费站","113.516940","22.711120","guangzhou"
"2110038507","沥心沙收费站","113.573300","22.672440","guangzhou"
"2110038509","福安收费站","113.547720","22.693080","guangzhou"
"2110038614","碧江收费站","113.253980","22.942080","guangzhou"
"2110038616","禺山收费站","113.303630","22.938880","guangzhou"
"2110038619","新客收费站","113.283520","22.990940","guangzhou"
"2110038663","腊圃收费站","113.795580","23.404690","guangzhou"
"2110038669","沙尾收费站","113.214300","23.040650","guangzhou"
"2110038673","南丫收费站","113.227580","23.048650","guangzhou"
"2110038677","石洲收费站","113.223160","23.004870","guangzhou"
"2110038689","三角收费站","113.457030","22.673490","guangzhou"
"2110038712","八斗收费站","113.452850","23.258000","guangzhou"
"2110038724","南浦收费站","113.266850","23.030470","guangzhou"
"2110038728","东沙匝道收费站","113.253160","23.053870","guangzhou"
"2110038732","东沙收费站","113.255170","23.056400","guangzhou"
"2110038734","石碁收费站","113.465910","22.947030","guangzhou"
"2110038736","洛溪大桥收费站","113.303830","23.042330","guangzhou"
"2110038759","土华收费站","113.345010","23.066550","guangzhou"
"2110038761","鹤洞收费站","113.263380","23.083290","guangzhou"
"2110038765","番禺大桥收费站","113.335610","23.022610","guangzhou"
"2110038772","仑头收费站","113.366950","23.072290","guangzhou"
"2110038778","化龙收费站","113.450080","22.999920","guangzhou"
"2110038786","亚运城收费站","113.424060","22.934600","guangzhou"
"2110038788","七星岗收费站","113.387540","22.987220","guangzhou"
"2110038805","兴仁收费站","113.004660","23.467680","guangzhou"
"2110038806","七星收费站","113.012180","23.468740","guangzhou"
"2110038811","中山大道收费站","113.384550","23.125460","guangzhou"
"2110038812","大学城收费站","113.377130","23.044400","guangzhou"
"2110038829","草堂收费站","113.472350","23.032010","guangzhou"
"2110038832","长平收费站","113.484820","23.214880","guangzhou"
"2110038839","大观路南收费站","113.405030","23.152760","guangzhou"
"2110038862","燕岭收费站","113.328920","23.161010","guangzhou"
"2110038863","三元里收费站","113.257030","23.158090","guangzhou"
"2110038864","中新收费站","113.602870","23.143570","guangzhou"
"2110038868","新塘收费站","113.571450","23.124730","guangzhou"
"2110038871","罗岗收费站","113.527790","23.144320","guangzhou"
"2110038878","黄埔大道收费站","113.352490","23.119420","guangzhou"
"2110038881","永和收费站","113.598640","23.163030","guangzhou"
"2110038885","广汕收费站","113.330470","23.164280","guangzhou"
"2110038899","沙太收费站","113.322490","23.162140","guangzhou"
"2110038905","荔新收费站","113.619090","23.140540","guangzhou"
"2110038916","新新收费站","113.591610","23.136470","guangzhou"
"2110038930","沙和收费站","113.317050","23.163660","guangzhou"
"2110038931","广园收费站","113.361020","23.145910","guangzhou"
"2110038937","新洲收费站","113.350940","23.100260","guangzhou"
"2110038943","广花收费站","113.258000","23.162270","guangzhou"
"2110038947","仓头收费站","113.552450","23.123960","guangzhou"
"2110038948","笔村收费站","113.502290","23.118600","guangzhou"
"2110038958","仙村收费站","113.727020","23.197060","guangzhou"
"2110038978","新龙收费站","113.636150","22.629200","guangzhou"
"2110038992","山前收费站","113.384690","23.456710","guangzhou"
"2110038997","范湖收费站","113.027240","23.313360","guangzhou"
"2110039006","北斗大桥收费站","113.354190","22.904060","guangzhou"
"2110039009","三洲收费站","113.283500","22.881420","guangzhou"
"2110039010","石大路收费站","113.876410","22.951020","guangzhou"
"2110039012","榄核收费站","113.349830","22.861050","guangzhou"
"2110039014","汤塘收费站","113.496670","23.749620","guangzhou"
"2110039016","沙湾收费站","113.300550","22.888030","guangzhou"
"2110039020","乐平收费站","113.016240","23.295330","guangzhou"
"2110039022","炭步收费站","113.098880","23.310530","guangzhou"
"2110039024","北兴收费站","113.431370","23.429810","guangzhou"
"2110039026","逢涌大桥收费站","113.103140","23.263840","guangzhou"
"2110039028","朝阳收费站","113.209550","23.234350","guangzhou"
"2110039032","庆丰收费站","113.217110","23.210040","guangzhou"
"2110039034","蚌湖收费站","113.275230","23.305530","guangzhou"
"2110039035","北村收费站","113.300140","23.300820","guangzhou"
"2110039037","石湖收费站","113.334420","23.288910","guangzhou"
"2110039042","谢边收费站","113.106630","23.066480","guangzhou"
"2110039044","张槎收费站","113.065360","23.034670","guangzhou"
"2110039048","聚龙收费站","113.202600","23.303470","guangzhou"
"2110039055","水沥收费站","113.235900","23.317870","guangzhou"
"2110039064","帽峰山收费站","113.370760","23.273980","guangzhou"
"2110039066","神山收费站","113.200700","23.331250","guangzhou"
"2110039068","广和大桥收费站","113.174680","23.230760","guangzhou"
"2110039070","和顺收费站","113.135460","23.303940","guangzhou"
"2110039084","二龙收费站","113.739620","23.384960","guangzhou"
"2110039088","威远收费站","113.639870","22.803360","guangzhou"
"2110039090","虎门收费站","113.706820","22.824120","guangzhou"
"2110039092","太平立交收费站","113.704280","22.821350","guangzhou"
"2110039093","白云新城收费站","113.261550","23.181690","guangzhou"
"2110039095","平沙收费站","113.260790","23.241310","guangzhou"
"2110039096","收费站","113.261520","23.238740","guangzhou"
"2110039100","嘉禾收费站","113.271860","23.230290","guangzhou"
"2110039104","永泰收费站","113.292120","23.223900","guangzhou"
"2110039109","松岗收费站","113.107620","23.125250","guangzhou"
"2110039116","金沙收费站","112.966520","23.066990","guangzhou"
"2110039119","黄石收费站","113.263500","23.210430","guangzhou"
"2110039122","黄石北收费站","113.264350","23.213230","guangzhou"
"2110039124","白云收费站","113.294570","23.217180","guangzhou"
"2110039126","丹灶收费站","112.905900","23.052150","guangzhou"
"2110039130","同和收费站","113.330410","23.208300","guangzhou"
"2110039132","石碣收费站","113.794530","23.116410","guangzhou"
"2110039140","街口收费站","113.579520","23.521150","guangzhou"
"2110039160","广从收费站","113.327410","23.168420","guangzhou"
"2110039163","黄石南收费站","113.263210","23.198460","guangzhou"
"2110039165","龙洞收费站","113.371680","23.195130","guangzhou"
"2110039167","新市收费站","113.260200","23.182160","guangzhou"
"2110039173","北栅收费站","113.708880","22.828120","guangzhou"
"2110039175","大沥收费站","113.129910","23.109380","guangzhou"
"2110039176","沙贝收费站","113.195720","23.153370","guangzhou"
"2110039177","广佛收费站","113.198900","23.115050","guangzhou"
"2110039180","珠江隧道收费站","113.236410","23.100640","guangzhou"
"2110039182","广清收费站","113.220470","23.163960","guangzhou"
"2110039186","黄岐收费站","113.196430","23.102790","guangzhou"
"2110039190","浔峰洲收费站","113.197320","23.142940","guangzhou"
"2110039196","沙涌收费站","113.170460","23.138780","guangzhou"
"2110039200","泌冲收费站","113.186350","23.144080","guangzhou"
"2110039202","罗城收费站","113.137570","23.125510","guangzhou"
"2110039203","增槎收费站","113.223290","23.154240","guangzhou"
"2110039213","金沙洲收费站","113.213300","23.152210","guangzhou"
"2110039218","上亨收费站","113.128450","23.129520","guangzhou"
"2110039222","东莞收费站","113.816520","23.027390","guangzhou"
"2110039223","莞龙路收费站","113.807190","23.075670","guangzhou"
"2110039246","鳌头收费站","113.472380","23.583420","guangzhou"
"2110039248","三江收费站","113.858080","23.205420","guangzhou"
"2110039256","增城收费站","113.794460","23.231170","guangzhou"
"2110039258","石头收费站","113.772660","23.182290","guangzhou"
"2110039262","樟木头收费站","114.123190","22.945560","guangzhou"
"2110039278","常平收费站","114.021720","22.939080","guangzhou"
"2110039280","东深路收费站","114.064950","22.954640","guangzhou"
"2110039282","东莞东收费站","114.047810","22.954220","guangzhou"
"2110039284","大朗收费站","113.918690","22.905240","guangzhou"
"2110039286","黄江收费站","113.983100","22.862140","guangzhou"
"2110039290","松山湖收费站","113.932940","22.880000","guangzhou"
"2110039294","钟落潭收费站","113.418960","23.385820","guangzhou"
"2110039300","石湾收费站","113.915910","23.197100","guangzhou"
"2110039302","勒流收费站","113.187310","22.844040","guangzhou"
"2110039306","园洲收费站","113.976090","23.183410","guangzhou"
"2110039308","莞樟路收费站","113.988420","22.914650","guangzhou"
"2110039310","望牛墩收费站","113.648710","23.040720","guangzhou"
"2110039312","道滘收费站","113.681720","23.012750","guangzhou"
"2110039318","鱼窝头收费站","113.426210","22.860750","guangzhou"
"2110039320","市南路收费站","113.423100","22.893780","guangzhou"
"2110039324","细沥收费站","113.453160","22.836500","guangzhou"
"2110039327","黄阁收费站","113.489070","22.847200","guangzhou"
"2110039393","塘美收费站","113.634370","23.144750","guangzhou"
"2110039400","南沙收费站","113.589010","22.768460","guangzhou"
"2110039414","新沙收费站","113.651840","23.143340","guangzhou"
"2110039426","广园大桥收费站","113.719920","23.150990","guangzhou"
"2110039428","沙埔收费站","113.685300","23.153750","guangzhou"
"2110039441","林村收费站","114.091610","22.853640","guangzhou"
"2110039443","田心收费站","114.079850","22.844470","guangzhou"
"2110039445","银盏辅道收费站","113.114020","23.509680","guangzhou"
"2110039453","石鼓收费站","113.704260","22.981040","guangzhou"
"2110039460","麻涌收费站","113.602580","23.077110","guangzhou"
"2110039464","厚街收费站","113.686970","22.927160","guangzhou"
"2110039467","灵山收费站","113.494610","22.770520","guangzhou"
"2110039469","庙贝沙收费站","113.450320","22.788100","guangzhou"
"2110039473","亭角收费站","113.493930","22.798550","guangzhou"
"2110039478","海布收费站","113.192760","23.427330","guangzhou"
"2110039479","狮岭收费站","113.138730","23.470700","guangzhou"
"2110039485","大岭山收费站","113.845570","22.864820","guangzhou"
"2110039492","龙塘收费站","113.073640","23.557010","guangzhou"
"2110039494","大坪收费站","114.045720","22.775620","guangzhou"
"2110039512","迎宾收费站","114.056850","22.811360","guangzhou"
"2110039518","顺德收费站","113.305760","22.830690","guangzhou"
"2110039520","五沙大桥收费站","113.349220","22.815880","guangzhou"
"2110039526","五沙收费站","113.349170","22.818250","guangzhou"
"2110039538","机场收费站","113.284730","23.351210","guangzhou"
"2110039540","人和收费站","113.282860","23.343860","guangzhou"
"2110039542","太成收费站","113.273210","23.349620","guangzhou"
"2110039549","东湖收费站","113.282580","23.405070","guangzhou"
"2110039552","新华收费站","113.192280","23.379480","guangzhou"
"2110039558","上屯收费站","113.832900","22.993740","guangzhou"
"2110039559","管理中心收费站","113.843050","22.972380","guangzhou"
"2110039561","花山收费站","113.292010","23.434080","guangzhou"
"2110039564","金谷收费站","113.359000","23.454160","guangzhou"
"2110039585","常虎中心站收费站","113.820320","22.863020","guangzhou"
"2110039587","常虎中心收费站","113.823330","22.862800","guangzhou"
"2110039593","正果收费站","113.874730","23.423020","guangzhou"
"2110039597","永汉收费站","113.997230","23.560450","guangzhou"
"2110039617","虎门渡轮码头收费站","113.587230","22.804120","guangzhou"
"2110039619","沙田收费站","113.607650","22.884680","guangzhou"
"2110039627","洪梅收费站","113.603040","22.943200","guangzhou"
"2110039631","南岗收费站","113.551440","23.091770","guangzhou"
"2110039632","开发大道收费站","113.523280","23.096870","guangzhou"
"2110041207","温泉收费站","113.671130","23.642900","guangzhou"
"2110041209","桃园收费站","113.705460","23.620700","guangzhou"
"2110041211","灌村收费站","113.727130","23.575970","guangzhou"
"2110041213","双凤收费站","113.676410","23.506090","guangzhou"
"2110041219","派潭收费站","113.773210","23.465380","guangzhou"
"2110041223","小楼收费站","113.834770","23.392000","guangzhou"
"2110041227","正果南收费站","113.857690","23.369660","guangzhou"
"2110046513","大观路北收费站","113.405390","23.153980","guangzhou"
"2110046516","黄村收费站","113.403700","23.144090","guangzhou"
"2110046518","科韵路收费站","113.379070","23.150860","guangzhou"
"2110046528","吉利收费站","113.041750","22.936170","guangzhou"
"2110051592","虎门北收费站","113.680350","22.844230","guangzhou"
"2110053025","芦苞收费站","112.910770","23.371350","guangzhou"
"2110055712","长安收费站","113.731690","22.760550","guangzhou"
"2110055726","狮山收费站","113.011470","23.135560","guangzhou"
"2110055728","黄埔收费站","113.492340","23.093930","guangzhou"
"2110059523","南庄收费站","113.050040","22.992450","guangzhou"
"2110060537","伦教收费站","113.253430","22.864190","guangzhou"
"2110060545","石角收费站","112.928670","23.489290","guangzhou"
"2110061148","王子山收费站","113.251580","23.594200","guangzhou"
"2110061154","花城收费站","113.306040","23.486540","guangzhou"
"2110061173","梯面收费站","113.302090","23.555240","guangzhou"
"2110061180","源潭收费站","113.231720","23.651310","guangzhou"
"2110067881","芙蓉嶂收费站","113.243330","23.492590","guangzhou"
"2110067883","红群收费站","113.286330","23.478320","guangzhou"
"2110067885","北江西收费站","112.875550","23.376670","guangzhou"
"2110067888","北江东收费站","112.914480","23.387260","guangzhou"
"2110067891","大塘收费站","112.952880","23.407260","guangzhou"
"2110070874","马岭收费站","113.115480","23.460300","guangzhou"
"2110070875","钟屋收费站","113.157430","23.476170","guangzhou"
"2110070878","罗格收费站","113.012100","22.991140","guangzhou"
"2110071728","钟村收费站","113.295750","22.964250","guangzhou"
"2110071730","仙涌收费站","113.199910","22.979420","guangzhou"
"2110074054","兴业收费站","113.441250","23.036750","guangzhou"
"2110074585","三坑收费站","113.059790","23.441590","guangzhou"
"2110074586","国泰收费站","113.015100","23.447610","guangzhou"
"2110074591","六花岗收费站","113.211760","23.482750","guangzhou"
"2110133514","新联工业园收费站","113.435270","22.756780","guangzhou"
"2110135471","古钱岭收费站","113.110360","23.523870","guangzhou"
"48183653","万江自来水厂石美收费站","113.721100","23.064250","guangzhou"
"48188603","万江自来水厂大汾收费站","113.688090","23.046400","guangzhou"
"48227663","金洲供水收费站","113.683000","22.808080","guangzhou"
"48228112","南栅供水收费站","113.689450","22.785960","guangzhou"
"5212371","常平镇横江厦收费站","114.024700","22.983860","guangzhou"
"5220184","东莞市财政局常平分局元江元收费站","114.030060","22.983010","guangzhou"
"5233887","万江自来水厂坝新片联合收费站","113.705580","23.009020","guangzhou"
"6623361","万江自来水厂金丰收费站","113.727410","23.040220","guangzhou"
"7147391","万江自来水厂滘联收费站","113.698800","23.082210","guangzhou"
"72890879","东莞市万江自来水厂蚬涌严屋联合收费站","113.700290","23.059390","guangzhou"
"78817651","石楼镇环卫公司收费站","113.485840","22.970320","guangzhou"
"79343061","东莞市财政局常平分局袁山贝收费站","113.976460","22.953890","guangzhou"
"79664751","水厂收费站","113.660250","22.864880","guangzhou"
"9145156","万江自来水厂拔蛟窝收费站","113.710590","23.068360","guangzhou"
"9150024","万江自来水厂墟镇收费站","113.738680","23.048860","guangzhou"
"2110013973","岗乌收费站","105.353790","25.924930","guizhou"
"2110013975","从江北收费站","108.849990","25.892210","guizhou"
"2110013979","关岭收费站","105.594780","25.935110","guizhou"
"2110013983","上司收费站","107.492130","25.607710","guizhou"
"2110013985","牛郎关收费站","106.740230","26.471980","guizhou"
"2110013987","王宽收费站","106.694810","26.462630","guizhou"
"2110013993","龙里收费站","106.984410","26.458100","guizhou"
"2110013995","剑河收费站","108.480040","26.733710","guizhou"
"2110013997","贵龙收费站","106.924470","26.437510","guizhou"
"2110014001","贵定收费站","107.235210","26.567700","guizhou"
"2110014003","秧寨收费站","107.520370","25.369160","guizhou"
"2110014010","凯里东收费站","108.040880","26.568440","guizhou"
"2110014013","桐木岭收费站","106.679850","26.375390","guizhou"
"2110014015","孟关收费站","106.749390","26.403540","guizhou"
"2110014017","双江收费站","108.926170","25.935330","guizhou"
"2110014020","独山收费站","107.549460","25.855030","guizhou"
"2110014023","墨冲收费站","107.464000","26.047290","guizhou"
"2110014025","永宁收费站","105.494200","25.901660","guizhou"
"2110014031","岑松收费站","108.575990","26.798650","guizhou"
"2110014044","榕江收费站","108.500490","25.900510","guizhou"
"2110014048","新添寨收费站","106.763080","26.625860","guizhou"
"2110014050","台烈收费站","108.613960","26.864640","guizhou"
